model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,parallel_gain_median,HALL,17,122,122,0,-0.22429025638532252,-0.23902235634505448,-0.22075269095189487,-0.20826205809503417
qwen2_5_vl_7b,all,parallel_gain_median,HALL,18,122,122,0,-0.22266051018984057,-0.23485329512696068,-0.2242606989491281,-0.21092629083755854
qwen2_5_vl_7b,all,parallel_gain_median,HALL,19,122,122,0,-0.1917881637595365,-0.20500473547443482,-0.18889298835782017,-0.17559104518491236
qwen2_5_vl_7b,all,parallel_gain_median,HALL,20,122,122,0,-0.10833945866545788,-0.11979482581642499,-0.10479123714843902,-0.09495006879351299
qwen2_5_vl_7b,all,parallel_gain_median,HALL,21,122,122,0,-0.14285985370495408,-0.15619086755814965,-0.13982851387025777,-0.12490254525621408
qwen2_5_vl_7b,all,parallel_gain_median,HALL,22,122,122,0,-0.08022316722547862,-0.08927073007832065,-0.07892133535741602,-0.06768495632428331
qwen2_5_vl_7b,all,parallel_gain_median,HALL,23,122,122,0,-0.04100196241983764,-0.050225054000980755,-0.04177245129570117,-0.03382131267253153
qwen2_5_vl_7b,all,parallel_gain_median,HALL,24,122,122,0,-0.033543624794551405,-0.038035259500213345,-0.032742528483071284,-0.028093454773586983
qwen2_5_vl_7b,all,parallel_gain_median,HALL,25,122,122,0,-0.010611862286098624,-0.01727739053676612,-0.010769359847962994,-0.0038705386436327536
qwen2_5_vl_7b,all,parallel_gain_median,HALL,26,122,122,0,0.005394631944764363,0.0014068887938508904,0.0055226898516893205,0.0100256727387068
qwen2_5_vl_7b,all,parallel_gain_median,HALL,27,122,122,0,0.00946426657259869,-0.0004999459382509426,0.008166437188292273,0.021385835704761495
qwen2_5_vl_7b,all,parallel_gain_median,HALL,28,122,122,0,-0.027661254947010206,-0.03146890302426467,-0.009105981844656608,0.015487954932056304
qwen2_5_vl_7b,all,parallel_gain_std,REAL,1,1006,1006,0,0.05456463588190691,0.04681010584558386,0.05315467783324818,0.06035395616331164
qwen2_5_vl_7b,all,parallel_gain_std,REAL,2,1006,1006,0,0.029516118447327638,0.017468411248507634,0.02374202857847865,0.035277857490528676
qwen2_5_vl_7b,all,parallel_gain_std,REAL,3,1006,1006,0,0.029172587999648145,0.023527999511243056,0.02748547647228132,0.03257903625913801
qwen2_5_vl_7b,all,parallel_gain_std,REAL,4,1006,1006,0,0.023197825457998755,0.01909916662161099,0.022459931815592006,0.026112152979891036
qwen2_5_vl_7b,all,parallel_gain_std,REAL,5,1006,1006,0,0.041912131762791224,0.03530648361914125,0.040403150420934286,0.046063895042976644
qwen2_5_vl_7b,all,parallel_gain_std,REAL,6,1006,1006,0,0.05005282104269732,0.04236254902627735,0.04871156702902533,0.056054035641151884
qwen2_5_vl_7b,all,parallel_gain_std,REAL,7,1006,1006,0,0.02787166436502561,0.02495769839379217,0.027430126501752763,0.030014110218116175
qwen2_5_vl_7b,all,parallel_gain_std,REAL,8,1006,1006,0,0.03491419978929106,0.02945727213783092,0.03292338755311218,0.038440397902120504
qwen2_5_vl_7b,all,parallel_gain_std,REAL,9,1006,1006,0,0.038901407938184064,0.03022499516384948,0.03660441490288417,0.04384113684949169
qwen2_5_vl_7b,all,parallel_gain_std,REAL,10,1006,1006,0,0.07114908929880047,0.06289137999671117,0.06982116684473899,0.07843819221157289
qwen2_5_vl_7b,all,parallel_gain_std,REAL,11,1006,1006,0,0.06062968475058883,0.05379065756327711,0.061023794493183486,0.0680132049347576
qwen2_5_vl_7b,all,parallel_gain_std,REAL,12,1006,1006,0,0.04935397069079309,0.04180807491039921,0.048470764177306044,0.05598416334470307
