source,layer,metric,count,mean,std
new_jffn,11,tv,29173,0.4675866828932763,0.13523163934526966
new_jffn,12,centered_cosine,29173,0.24830888794127381,0.24870806182640387
new_jffn,12,js,29173,0.24733110840485628,0.10513681429054003
new_jffn,12,raw_cosine,29173,0.3117457017018484,0.234796310464732
new_jffn,12,top32_overlap,29173,0.3176278151030062,0.20075172347115017
new_jffn,12,tv,29173,0.560432317973213,0.142009101350971
new_jffn,13,centered_cosine,29173,0.2760077527231972,0.27982695075877295
new_jffn,13,js,29173,0.2692203584016,0.12806260974211986
new_jffn,13,raw_cosine,29173,0.3299942401121614,0.2641765294135923
new_jffn,13,top32_overlap,29173,0.3368032941418435,0.22276265571026793
new_jffn,13,tv,29173,0.5865927843093316,0.16753839075743363
new_jffn,14,centered_cosine,29173,0.3761003755278481,0.25219978685007444
new_jffn,14,js,29173,0.1987030087487249,0.09437646783394346
new_jffn,14,raw_cosine,29173,0.4488804342618946,0.22851279860578655
new_jffn,14,top32_overlap,29173,0.35891063654749256,0.19918596914535217
new_jffn,14,tv,29173,0.5022570463821624,0.13672961831395578
new_jffn,15,centered_cosine,29173,0.26439285807467017,0.2604548179833887
new_jffn,15,js,29173,0.29285467344873206,0.1309886554186526
new_jffn,15,raw_cosine,29173,0.31608252576187995,0.24644838683097794
new_jffn,15,top32_overlap,29173,0.3041500274226168,0.21659834076153137
new_jffn,15,tv,29173,0.621263608981316,0.16537750105886295
new_jffn,16,centered_cosine,29173,0.2799726192932219,0.24521267024766152
new_jffn,16,js,29173,0.22595155596060867,0.1029870825408265
new_jffn,16,raw_cosine,29173,0.3590724703569166,0.22814352378428027
new_jffn,16,top32_overlap,29173,0.30606639701093474,0.2028986259784756
new_jffn,16,tv,29173,0.5379229754991531,0.1431157879541141
new_jffn,17,centered_cosine,29173,0.4530220318285699,0.23487813212986453
new_jffn,17,js,29173,0.16373138030484577,0.08456550272279106
new_jffn,17,raw_cosine,29173,0.5288892048319928,0.2106205300529483
new_jffn,17,top32_overlap,29173,0.38143146059712746,0.19290885896155932
new_jffn,17,tv,29173,0.45482274192391026,0.13657893051159287
new_jffn,18,centered_cosine,29173,0.31596797646189506,0.25216006602817703
new_jffn,18,js,29173,0.2658406696036831,0.11958622111849702
new_jffn,18,raw_cosine,29173,0.37216289120802937,0.23546560664911528
new_jffn,18,top32_overlap,29173,0.3143628097898742,0.21039107948250646
new_jffn,18,tv,29173,0.587630127038653,0.1584577820906828
new_jffn,19,centered_cosine,29173,0.2226301208705154,0.24419246192163302
new_jffn,19,js,29173,0.299554863113106,0.1152884689331461
new_jffn,19,raw_cosine,29173,0.2624672647237806,0.23523012432274057
new_jffn,19,top32_overlap,29173,0.3199855174305008,0.2012635380091184
new_jffn,19,tv,29173,0.6214513212212034,0.1479197388238549
new_jffn,20,centered_cosine,29173,0.2990596600283277,0.2683277472804054
new_jffn,20,js,29173,0.27024862615888223,0.12512897997853584
new_jffn,20,raw_cosine,29173,0.3575215532825879,0.24996694727369945
new_jffn,20,top32_overlap,29173,0.3069137130223152,0.2155762652002721
new_jffn,20,tv,29173,0.5941186309396083,0.16684270042578822
new_jffn,21,centered_cosine,29173,0.3579393809404062,0.2669059760682588
new_jffn,21,js,29173,0.21251594613911218,0.10399906204231957
new_jffn,21,raw_cosine,29173,0.43180047470002453,0.24092404281134966
new_jffn,21,top32_overlap,29173,0.31747784766736364,0.21891503766879924
