signal,split,layer,label,n,mean,median,p10,p90
Q_positive,train,21,REAL,6252,9.785809516906738,9.814717292785645,5.186495304107666,14.262202262878418
Q_positive,train,22,REAL,6252,20.00263214111328,19.444198608398438,12.334312438964844,28.363229751586914
Q_positive,train,23,REAL,6252,20.352031707763672,20.208385467529297,11.485139846801758,29.050146102905273
Q_positive,train,24,REAL,6252,21.999921798706055,20.823455810546875,8.288125038146973,36.376976013183594
Q_positive,train,25,REAL,6252,11.786284446716309,11.647366523742676,5.853222846984863,17.56270408630371
Q_positive,train,26,REAL,6252,10.081724166870117,9.924358367919922,4.443617343902588,15.753435134887695
Q_positive,train,27,REAL,6252,23.262821197509766,22.66150665283203,10.842113494873047,35.99657440185547
Q_positive,train,28,REAL,6252,52.3410758972168,50.24907684326172,26.472360610961914,80.35517883300781
Q_positive,test,1,HALL,183,1.2548047304153442,1.07173490524292,0.5498142838478088,2.217961311340332
Q_positive,test,2,HALL,183,0.26608148217201233,0.2255731225013733,0.11458694189786911,0.4452967643737793
Q_positive,test,3,HALL,183,0.2785373330116272,0.17578057944774628,0.10086628794670105,0.5218856334686279
Q_positive,test,4,HALL,183,0.4549451172351837,0.2882993519306183,0.15006254613399506,0.9707074165344238
Q_positive,test,5,HALL,183,0.8214778304100037,0.5579700469970703,0.27210551500320435,1.6783634424209595
Q_positive,test,6,HALL,183,1.8434782028198242,1.4094510078430176,0.6770957708358765,3.460907220840454
Q_positive,test,7,HALL,183,1.226723551750183,0.9925962686538696,0.4548943042755127,2.335738182067871
Q_positive,test,8,HALL,183,2.564948797225952,2.5256381034851074,0.6519393920898438,4.529858112335205
Q_positive,test,9,HALL,183,4.497999668121338,4.112240314483643,1.8130298852920532,7.53758430480957
Q_positive,test,10,HALL,183,9.47265911102295,8.508416175842285,4.5994133949279785,15.19566535949707
Q_positive,test,11,HALL,183,2.795468807220459,2.672085762023926,1.7371923923492432,3.9979496002197266
Q_positive,test,12,HALL,183,4.670029163360596,4.7623724937438965,2.2090137004852295,7.225823879241943
Q_positive,test,13,HALL,183,5.075817108154297,5.099937438964844,2.6976449489593506,6.9734721183776855
Q_positive,test,14,HALL,183,5.123931407928467,4.990081787109375,2.7538256645202637,7.6297430992126465
Q_positive,test,15,HALL,183,9.8294095993042,9.65186595916748,4.808489799499512,14.774855613708496
Q_positive,test,16,HALL,183,3.713817834854126,3.416290283203125,1.9565463066101074,5.961750030517578
Q_positive,test,17,HALL,183,7.518039703369141,7.1365203857421875,3.52093768119812,12.090934753417969
Q_positive,test,18,HALL,183,3.7210443019866943,3.5314865112304688,1.3820719718933105,6.604650020599365
Q_positive,test,19,HALL,183,4.920875549316406,4.859614372253418,2.31935715675354,7.142877578735352
Q_positive,test,20,HALL,183,11.75465202331543,11.208410263061523,7.144285202026367,17.07917022705078
Q_positive,test,21,HALL,183,7.833626747131348,7.728514194488525,3.7097599506378174,12.345351219177246
