model,group,classifier,index,validation_AUROC,validation_HALL_AUPR,seconds,n_iter,convergence_warning,params
qwen3_vl_8b,ae_only_generation,one_hidden,1,0.7124438191410356,0.35591492408063496,1.4710725310724229,146,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_generation,one_hidden,2,0.7380145491546348,0.40723442530680487,20.328344675013795,325,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_generation,one_hidden,3,0.5970409806815002,0.24020109127817504,0.9888129481114447,100,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_generation,one_hidden,4,0.7101857344019753,0.3481777075952064,9.496865868801251,85,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_generation,one_hidden,5,0.7189010011284396,0.38476635527161085,2.9863782848697156,214,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_generation,one_hidden,6,0.7218812389687796,0.37777749331701665,16.877763808937743,135,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_generation,one_hidden,7,0.6308338879083359,0.2747004011335954,3.570029958849773,261,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_generation,one_hidden,8,0.7253539635234318,0.3893251594028414,29.73235741094686,150,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_generation,one_hidden,9,0.7223809592700828,0.37812329113792914,3.977400087984279,174,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_generation,one_hidden,10,0.7271533182874725,0.38181285169847906,19.34372141980566,108,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_generation,one_hidden,11,0.6321654707136175,0.27735812788050557,5.37951224995777,241,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_generation,xgb,0,0.7646944291735386,0.41949969111622587,0.3345391529146582,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_generation,xgb,1,0.7703462718092648,0.4330815881451014,0.5812517430167645,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_generation,xgb,2,0.7743006326977422,0.4439059273916827,1.3201025009620935,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_generation,xgb,3,0.7766226141218907,0.4649658644708602,0.6796180962119251,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_generation,xgb,4,0.7807433475111638,0.4701436756296732,1.203251840081066,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_generation,xgb,5,0.7838272667650434,0.4716637037604652,2.666552745969966,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_generation,xgb,6,0.7694734189790033,0.43747463711035867,1.3331708570476621,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_generation,xgb,7,0.7782091808686091,0.4519278265068718,2.189387833001092,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_generation,xgb,8,0.7775569524415766,0.45563081818407397,4.162775685777888,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_generation,xgb,9,0.746968524251806,0.3967989253607332,0.34859057096764445,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_generation,xgb,10,0.7640747518879661,0.4211492644485239,0.5977842309512198,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_generation,xgb,11,0.7742138296538487,0.4411949150207406,1.3278245928231627,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_generation,xgb,12,0.7715506640432859,0.4408213530773266,0.7469777569640428,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_generation,xgb,13,0.7816849194178409,0.4589660434907246,1.2893233331851661,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_generation,xgb,14,0.7882481940144479,0.4685591843209008,2.9034351201262325,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_generation,xgb,15,0.7682406951959337,0.44153711480230046,1.5208629029802978,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_generation,xgb,16,0.7796800102234697,0.45669637148315445,2.5257799581158906,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_generation,xgb,17,0.7825945429819738,0.4634220743697194,4.981459439033642,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,0,0.8032952605538035,0.5697620050423106,4.114138152915984,61,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,1,0.8075341425305982,0.5725073684700138,1.6794540609698743,149,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,2,0.8010673157605392,0.5700666835377466,8.792402195977047,101,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,3,0.7751156168320746,0.5386761796066768,5.638124807970598,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,4,0.8021704377766846,0.5653360876094417,20.43898308998905,124,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,5,0.8121015499165727,0.5781317756949885,2.789041924988851,163,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,6,0.8001619117888179,0.5646805397435136,3.9788046339526772,60,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,7,0.7786552520663946,0.5430079280125153,8.558484612032771,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,8,0.815188483165032,0.5777722494332357,63.21553987194784,176,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,9,0.8136127667988001,0.5795409535726681,4.798949362942949,170,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,10,0.8031493832161491,0.5705262549929121,22.802690058015287,89,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,ae_only_vp_generation,one_hidden,11,0.7818295911576633,0.5433489605229299,14.068908028071746,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,ae_only_vp_generation,xgb,0,0.8467932303270546,0.6170209310019684,0.6396534589584917,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_vp_generation,xgb,1,0.8582331481535064,0.6253509415589866,1.1342262718826532,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_vp_generation,xgb,2,0.8599149571289411,0.6308277589965503,2.563883168855682,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_vp_generation,xgb,3,0.8590951506032811,0.640659152987941,1.3146492370869964,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_vp_generation,xgb,4,0.8666988561287772,0.6501817798920787,2.3754001618362963,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_vp_generation,xgb,5,0.8750681162774997,0.6661058540024942,5.080117844976485,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_vp_generation,xgb,6,0.8639139251371971,0.6463287761601703,2.5164168239571154,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_vp_generation,xgb,7,0.8684602345611141,0.654034040678471,4.074023406021297,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_vp_generation,xgb,8,0.8747811839935187,0.6607805703800711,7.356517113978043,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_vp_generation,xgb,9,0.83604773685175,0.6062430131693957,0.6512518478557467,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_vp_generation,xgb,10,0.850026643712084,0.6231064878290374,1.129403331084177,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_vp_generation,xgb,11,0.8598715556069945,0.6363472116392638,2.5605747029185295,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_vp_generation,xgb,12,0.8514432211645111,0.6314984344991768,1.4144161599688232,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_vp_generation,xgb,13,0.8619741182257459,0.6438552006754429,2.465892316075042,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_vp_generation,xgb,14,0.8666295342534456,0.6525431986577955,5.614838727982715,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,ae_only_vp_generation,xgb,15,0.8634774987220663,0.6404161219682246,2.8936523590236902,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,ae_only_vp_generation,xgb,16,0.8684831409199194,0.647977793276268,4.623062670929357,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,ae_only_vp_generation,xgb,17,0.8771742956897466,0.6547354713282881,9.135557817062363,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,visual,one_hidden,0,0.8167043281766035,0.4727757397580669,0.4085972299799323,36,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual,one_hidden,1,0.8456561793846689,0.5301889217460006,1.3622247660532594,159,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual,one_hidden,2,0.8415284778955907,0.5350597668090764,9.380255602998659,141,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual,one_hidden,3,0.8053317109913668,0.44627995149854327,2.3902451049070805,281,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual,one_hidden,4,0.846791818761226,0.5320622362308967,17.60196215007454,177,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual,one_hidden,5,0.8563080132104989,0.5460503710946887,2.234559697797522,169,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual,one_hidden,6,0.853176893215134,0.5438794428759159,16.565466888947412,172,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual,one_hidden,7,0.814416826003824,0.4716352679932274,5.016304551856592,386,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual,one_hidden,8,0.8563729068891592,0.558960984723804,38.78123775892891,180,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual,one_hidden,9,0.8489866156787764,0.5396315937720783,3.1607147029135376,145,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual,one_hidden,10,0.8667535778434441,0.5694050078406537,75.33691952005029,274,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual,one_hidden,11,0.8197195666029318,0.4785900307079838,9.85794509598054,472,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual,xgb,0,0.8506947100063734,0.5361111639889123,1.0851438478566706,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,visual,xgb,1,0.8562315313749349,0.5465551760311789,0.908075860934332,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,visual,xgb,2,0.8628020163393012,0.5662625406286967,2.111840083030984,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,visual,xgb,3,0.8595225679355698,0.5603282460592122,1.100457333959639,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,visual,xgb,4,0.8651312358769336,0.573586751528271,1.9149594129994512,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,visual,xgb,5,0.86702705834637,0.5879410465863559,4.048975697951391,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,visual,xgb,6,0.8599142476389129,0.5581156502775654,2.0104513349942863,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,visual,xgb,7,0.8641149545164841,0.5738491665977544,3.25691827503033,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,visual,xgb,8,0.8651115360101976,0.5857977436473721,5.64974749693647,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,visual,xgb,9,0.8415794657859667,0.5275422452344251,0.5316350769717246,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,visual,xgb,10,0.8530169766498639,0.5446890941379315,0.9358066590502858,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,visual,xgb,11,0.8613558143577263,0.5638272847776135,2.106662335107103,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,visual,xgb,12,0.8527226374645113,0.5512237581377541,1.1914775390177965,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,visual,xgb,13,0.8600092705255229,0.5588757202969782,2.035954870050773,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,visual,xgb,14,0.8666863665334028,0.574915181328785,4.628420690773055,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,visual,xgb,15,0.8546323657222319,0.5484618786318564,2.6295948910992593,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,visual,xgb,16,0.8618170230024914,0.5638816983348116,4.025082601001486,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,visual,xgb,17,0.87007937887479,0.5787962860047018,7.612592203076929,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,0,0.8029885856654497,0.45176552720005736,7.634386823978275,120,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,1,0.8031693609131467,0.44353314146258277,0.8358539589680731,97,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,2,0.8027545048959963,0.44757073344185094,10.599187986925244,147,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,3,0.7886795295208298,0.39289764752902484,2.404832983156666,281,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,4,0.7780485543774261,0.3597350329965712,0.4515411190222949,30,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,5,0.8063190219595573,0.45081732658125545,1.4171300511807203,111,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,6,0.806184599339475,0.4636122047650728,11.285131818149239,117,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,7,0.7924873978793673,0.3978572049642832,3.2600061169359833,257,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,8,0.7997948896228053,0.420107200755288,18.956357565009966,116,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,9,0.8036004403499624,0.4459407853909677,2.100723745999858,103,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,10,0.8025667767541573,0.43284871659997093,31.44151465711184,136,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,visual_prompt_sum,one_hidden,11,0.7955003186743148,0.41214118826618523,6.978528652805835,339,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,visual_prompt_sum,xgb,0,0.8375977750738745,0.5128967280416009,0.7033962709829211,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,visual_prompt_sum,xgb,1,0.8478602468277421,0.5270200051297212,0.8906016210094094,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,visual_prompt_sum,xgb,2,0.8518929254302103,0.5368828871432489,2.056324576959014,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,visual_prompt_sum,xgb,3,0.8406408250767716,0.5403451331271215,1.0464480039663613,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,visual_prompt_sum,xgb,4,0.8480294339185354,0.5507556818051117,1.8453255470376462,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,visual_prompt_sum,xgb,5,0.8560519149429283,0.5644092425851475,4.0255871179979295,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,visual_prompt_sum,xgb,6,0.8369048032910366,0.5292722060344123,2.00160672608763,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,visual_prompt_sum,xgb,7,0.8469934526913494,0.5434453162715134,3.27538478304632,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,visual_prompt_sum,xgb,8,0.8536230372559245,0.5456532049630198,5.7483091310132295,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,visual_prompt_sum,xgb,9,0.8210475693840895,0.48108103226639387,0.5289533850736916,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,visual_prompt_sum,xgb,10,0.8348096645228575,0.5080590515512147,0.9439382890705019,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,visual_prompt_sum,xgb,11,0.8496262819398575,0.5369953070258753,2.147611513035372,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
internvl_2_5_8b,visual_prompt_sum,xgb,12,0.8377982501883076,0.5344057168735269,1.1565460059791803,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
internvl_2_5_8b,visual_prompt_sum,xgb,13,0.8464766208934469,0.5441897138616397,1.9653467210009694,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
internvl_2_5_8b,visual_prompt_sum,xgb,14,0.856521235297526,0.5620880272498877,4.293947878992185,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
internvl_2_5_8b,visual_prompt_sum,xgb,15,0.8430349382930644,0.5295030964830715,2.2871162579394877,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
internvl_2_5_8b,visual_prompt_sum,xgb,16,0.8518141259632656,0.5463808419919455,3.5963305761106312,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
internvl_2_5_8b,visual_prompt_sum,xgb,17,0.8593139811113042,0.5650380394139467,6.953419268131256,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
internvl_2_5_8b,generation,one_hidden,0,0.790489599629179,0.3606410510113563,3.9319550700020045,81,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,generation,one_hidden,1,0.7940911987948317,0.36836515512583073,0.6996022509410977,79,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,generation,one_hidden,2,0.7910736427371226,0.3649685028360135,3.0788652289193124,81,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,generation,one_hidden,3,0.7877513181528478,0.3516546660888987,1.8282248168252409,217,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,generation,one_hidden,4,0.7838310446723449,0.345441523346688,0.4460158310830593,30,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,generation,one_hidden,5,0.8016327713077236,0.3908650726114256,2.0601473939605057,160,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,generation,one_hidden,6,0.7936021785734979,0.372496386480624,6.376216573175043,91,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,generation,one_hidden,7,0.7852077177124978,0.34298774959287187,2.537986254086718,203,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,generation,one_hidden,8,0.7877269830233502,0.35222198673230715,10.068065400933847,86,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,generation,one_hidden,9,0.7953218610579987,0.3746285018491058,1.639333575963974,78,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,generation,one_hidden,10,0.7986314386696796,0.3909714243049386,21.52664077701047,116,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
internvl_2_5_8b,generation,one_hidden,11,0.7852517527087317,0.3450279405395037,3.5654028819408268,174,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
internvl_2_5_8b,generation,xgb,0,0.8063839156382178,0.44119854059811914,0.7198412967845798,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
internvl_2_5_8b,generation,xgb,1,0.8184471869749117,0.4590152012843547,0.9203185709193349,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
internvl_2_5_8b,generation,xgb,2,0.8170589257778551,0.4610720463813266,2.118933310965076,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
