feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
H_JS,full,44,fixed_0.5,0.5,0.8822261497811034,0.9844208216514545,0.9180929095354523,0.9696578437701743,0.9431711145996861,0.42771453003924226,0.5104166666666666,0.2677595628415301,0.35125448028673834
H_JS,full,44,train_f1,0.5166484117507935,0.8822261497811034,0.9844208216514545,0.92336217552534,0.9644932214331827,0.943479633722766,0.42771453003924226,0.5175438596491229,0.3224043715846995,0.39730639730639733
H_JS,full,45,fixed_0.5,0.5,0.8770826939290993,0.9833915968283262,0.9084380610412927,0.9799870884441575,0.9428571428571428,0.41751423253535214,0.4918032786885246,0.16393442622950818,0.2459016393442623
H_JS,full,45,train_f1,0.4953075647354126,0.8770826939290993,0.9833915968283262,0.9074074074074074,0.9806326662362814,0.9426000620539869,0.41751423253535214,0.4827586206896552,0.15300546448087432,0.23236514522821577
C_OT,top32,43,fixed_0.5,0.5,0.8084150888815982,0.9728502432043198,0.9087635054021609,0.9774047772756617,0.9418351477449456,0.3464784577867719,0.4696969696969697,0.16939890710382513,0.24899598393574296
C_OT,top32,43,train_f1,0.5611118078231812,0.8084150888815982,0.9728502432043198,0.9124311083894673,0.9619109102646869,0.9365179132620993,0.3464784577867719,0.40404040404040403,0.2185792349726776,0.28368794326241137
C_OT,top32,44,fixed_0.5,0.5,0.8130628962101409,0.972684921981581,0.916256157635468,0.960619754680439,0.9379136463914277,0.361380226554149,0.4351851851851852,0.2568306010928962,0.3230240549828179
C_OT,top32,44,train_f1,0.5391892194747925,0.8130628962101409,0.972684921981581,0.9227386934673367,0.9483537766300839,0.9353709009869469,0.361380226554149,0.42857142857142855,0.32786885245901637,0.3715170278637771
C_OT,top32,45,fixed_0.5,0.5,0.8108016100639581,0.9726394147485056,0.9058402860548271,0.9812782440284055,0.9420514409668422,0.33529574707744997,0.46296296296296297,0.1366120218579235,0.2109704641350211
C_OT,top32,45,train_f1,0.5191341042518616,0.8108016100639581,0.9726394147485056,0.907942238267148,0.974176888315042,0.9398941139831828,0.33529574707744997,0.42857142857142855,0.16393442622950818,0.23715415019762845
C_OT,full,43,fixed_0.5,0.5,0.7978512489990016,0.969414218493734,0.9052383755150089,0.9928986442866365,0.9470443349753694,0.3512574067890382,0.6666666666666666,0.12021857923497267,0.2037037037037037
C_OT,full,43,train_f1,0.7506757378578186,0.7978512489990016,0.969414218493734,0.915327564894932,0.9561007101355713,0.9352699715819387,0.3512574067890382,0.40350877192982454,0.25136612021857924,0.30976430976430974
C_OT,full,44,fixed_0.5,0.5,0.7797239184808108,0.9655643461847302,0.9149468417761101,0.9444803098773402,0.9294790343074968,0.3501836273732409,0.3533834586466165,0.2568306010928962,0.2974683544303797
C_OT,full,44,train_f1,0.42023682594299316,0.7797239184808108,0.9655643461847302,0.9107468123861566,0.9683666881859264,0.9386733416770964,0.3501836273732409,0.4235294117647059,0.19672131147540983,0.26865671641791045
C_OT,full,45,fixed_0.5,0.5,0.8091700268461585,0.9714601268774277,0.912911084043849,0.9677211103938025,0.9395173926668756,0.3569463375984697,0.4444444444444444,0.2185792349726776,0.29304029304029305
C_OT,full,45,train_f1,0.5578446388244629,0.8091700268461585,0.9714601268774277,0.9148009950248757,0.9496449322143318,0.9318973709217612,0.3569463375984697,0.3709677419354839,0.25136612021857924,0.2996742671009772
D_OT,top32,43,fixed_0.5,0.5,0.8305058437137303,0.9755009990742811,0.9159509202453988,0.9638476436410588,0.9392890846178044,0.4014168453864134,0.45098039215686275,0.25136612021857924,0.32280701754385965
