model,scale,source,label,layer,n,mean,median,q25,q75
qwen3_vl_8b,raw,visual,1,11,12280,4.369778283882025,4.1969804763793945,2.9992421865463257,5.549801349639893
qwen3_vl_8b,raw,visual,1,12,12280,4.27896893575108,4.091595411300659,2.9233075380325317,5.484130144119263
qwen3_vl_8b,raw,visual,1,13,12280,3.676402432629262,3.348006844520569,2.4980252981185913,4.614614844322205
qwen3_vl_8b,raw,visual,1,14,12280,6.551727055622331,6.212847709655762,4.851494669914246,8.234768867492676
qwen3_vl_8b,raw,visual,1,15,12280,5.469662791371637,5.543198108673096,4.334312558174133,6.683582544326782
qwen3_vl_8b,raw,visual,1,16,12280,7.148230596027467,7.160170793533325,5.648613929748535,8.623441696166992
qwen3_vl_8b,raw,visual,1,17,12280,6.4310424940351165,6.2067484855651855,4.785787105560303,7.875515580177307
qwen3_vl_8b,raw,visual,1,18,12280,7.285427050530328,7.370140075683594,5.902471423149109,8.688339948654175
qwen3_vl_8b,raw,visual,1,19,12280,9.420074767641214,9.54998779296875,8.144931316375732,10.879990100860596
qwen3_vl_8b,raw,visual,1,20,12280,6.883943321883485,6.663857460021973,5.139555335044861,8.518376111984253
qwen3_vl_8b,raw,visual,1,21,12280,8.625621814457912,8.74397897720337,6.849236607551575,10.561968564987183
qwen3_vl_8b,raw,visual,1,22,12280,9.012490556537134,9.040695190429688,7.142983555793762,10.879930257797241
qwen3_vl_8b,raw,visual,1,23,12280,4.924139761679627,4.836652755737305,3.7703508734703064,5.990864872932434
qwen3_vl_8b,raw,visual,1,24,12280,13.894948012277435,14.095531940460205,11.140212297439575,16.948081016540527
qwen3_vl_8b,raw,visual,1,25,12280,16.37992042632658,16.66142463684082,13.270199298858643,19.729924201965332
qwen3_vl_8b,raw,visual,1,26,12280,6.98667487403566,6.765059471130371,4.852815270423889,8.983012199401855
qwen3_vl_8b,raw,visual,1,27,12280,14.46574133372462,14.533620834350586,10.891205549240112,17.912968635559082
qwen3_vl_8b,raw,visual,1,28,12280,11.145476531050493,10.79774284362793,7.670137524604797,14.313801527023315
qwen3_vl_8b,raw,visual,1,29,12280,12.968571584106268,12.150934219360352,8.479706525802612,16.834609508514404
qwen3_vl_8b,raw,visual,1,30,12280,22.170244020437185,19.983474731445312,13.128597974777222,28.83111572265625
qwen3_vl_8b,raw,visual,1,31,12280,10.831983606213953,9.900067806243896,6.849603772163391,13.776090383529663
qwen3_vl_8b,raw,visual,1,32,12280,15.459792617834644,14.602389812469482,9.99475359916687,20.114561557769775
qwen3_vl_8b,raw,visual,1,33,12280,14.320815527849263,13.111679553985596,8.25300645828247,19.404004096984863
qwen3_vl_8b,raw,visual,1,34,12280,20.492660910308555,18.83817481994629,12.387449026107788,27.070466995239258
qwen3_vl_8b,raw,visual,1,35,12280,23.388292385244604,21.576400756835938,15.39998173713684,29.68209218978882
qwen3_vl_8b,raw,visual,1,36,12280,21.05557893374844,19.560751914978027,14.83465838432312,25.747809886932373
qwen3_vl_8b,raw,visual_prompt_sum,0,1,2593,0.3038539321474642,0.22843249142169952,0.1420692652463913,0.372624933719635
qwen3_vl_8b,raw,visual_prompt_sum,0,2,2593,2.87700620320052,2.4263079166412354,1.8536739349365234,3.365230083465576
qwen3_vl_8b,raw,visual_prompt_sum,0,3,2593,3.8030968302702104,3.3406288623809814,2.5590603351593018,4.406293869018555
qwen3_vl_8b,raw,visual_prompt_sum,0,4,2593,3.238537431659728,2.9674627780914307,2.4986331462860107,3.6382687091827393
qwen3_vl_8b,raw,visual_prompt_sum,0,5,2593,2.0066338211723243,1.8289401531219482,1.4796786308288574,2.3509960174560547
qwen3_vl_8b,raw,visual_prompt_sum,0,6,2593,1.8716671355801386,1.64546537399292,1.3950713872909546,2.1121811866760254
qwen3_vl_8b,raw,visual_prompt_sum,0,7,2593,1.3472208041759517,1.1489636898040771,0.7927154898643494,1.662621021270752
qwen3_vl_8b,raw,visual_prompt_sum,0,8,2593,1.8069529517525373,1.7019195556640625,1.4934593439102173,1.9665148258209229
qwen3_vl_8b,raw,visual_prompt_sum,0,9,2593,5.027120224122968,4.818301200866699,3.85213303565979,6.00145959854126
qwen3_vl_8b,raw,visual_prompt_sum,0,10,2593,7.03202036132327,6.691262245178223,5.290425777435303,8.33942699432373
qwen3_vl_8b,raw,visual_prompt_sum,0,11,2593,7.212966671332033,7.019163608551025,5.928365707397461,8.20303726196289
qwen3_vl_8b,raw,visual_prompt_sum,0,12,2593,6.040897287551933,5.920272350311279,4.835772514343262,7.099396228790283
qwen3_vl_8b,raw,visual_prompt_sum,0,13,2593,5.5918075197964985,5.437938690185547,4.733757019042969,6.222918510437012
qwen3_vl_8b,raw,visual_prompt_sum,0,14,2593,7.609332610776514,7.350736618041992,5.871924877166748,9.25169563293457
qwen3_vl_8b,raw,visual_prompt_sum,0,15,2593,6.681589793524501,6.667796611785889,5.466352939605713,7.828901767730713
qwen3_vl_8b,raw,visual_prompt_sum,0,16,2593,8.519971460437297,8.417924880981445,6.864588260650635,10.114768028259277
qwen3_vl_8b,raw,visual_prompt_sum,0,17,2593,7.683897522394141,7.49257755279541,6.279830455780029,8.885599136352539
qwen3_vl_8b,raw,visual_prompt_sum,0,18,2593,9.5510895982287,9.617016792297363,8.121776580810547,10.979052543640137
qwen3_vl_8b,raw,visual_prompt_sum,0,19,2593,9.956689392145748,10.21160888671875,8.25818920135498,11.796191215515137
qwen3_vl_8b,raw,visual_prompt_sum,0,20,2593,8.304050058827546,8.063385963439941,6.37530517578125,9.872349739074707
qwen3_vl_8b,raw,visual_prompt_sum,0,21,2593,9.280880523840525,9.36103630065918,7.030338287353516,11.446799278259277
qwen3_vl_8b,raw,visual_prompt_sum,0,22,2593,9.03645666699312,9.102856636047363,7.209244251251221,10.819528579711914
qwen3_vl_8b,raw,visual_prompt_sum,0,23,2593,7.8321771634576685,7.718181610107422,6.6201863288879395,8.863483428955078
qwen3_vl_8b,raw,visual_prompt_sum,0,24,2593,14.333599737975021,14.265254020690918,11.534160614013672,17.074047088623047
qwen3_vl_8b,raw,visual_prompt_sum,0,25,2593,17.95573595652376,17.780784606933594,15.134431838989258,20.69081687927246
qwen3_vl_8b,raw,visual_prompt_sum,0,26,2593,7.99532576550676,7.824073314666748,6.144752502441406,9.550493240356445
qwen3_vl_8b,raw,visual_prompt_sum,0,27,2593,16.7787045714389,16.599252700805664,13.164469718933105,20.165124893188477
qwen3_vl_8b,raw,visual_prompt_sum,0,28,2593,13.095688544412033,12.66522216796875,10.318049430847168,15.347871780395508
qwen3_vl_8b,raw,visual_prompt_sum,0,29,2593,12.565228918828057,11.656204223632812,8.713654518127441,15.630268096923828
qwen3_vl_8b,raw,visual_prompt_sum,0,30,2593,26.97271993874676,25.866207122802734,20.493457794189453,31.899944305419922
qwen3_vl_8b,raw,visual_prompt_sum,0,31,2593,16.031756598748068,15.396411895751953,12.374667167663574,18.947980880737305
qwen3_vl_8b,raw,visual_prompt_sum,0,32,2593,20.156175514468345,19.419668197631836,15.343877792358398,24.12757110595703
qwen3_vl_8b,raw,visual_prompt_sum,0,33,2593,17.710126539109712,16.22801399230957,11.418925285339355,23.030399322509766
qwen3_vl_8b,raw,visual_prompt_sum,0,34,2593,39.48733383617114,38.498497009277344,32.31120300292969,45.55070114135742
qwen3_vl_8b,raw,visual_prompt_sum,0,35,2593,103.77397005557094,102.95001983642578,94.41017150878906,112.45378875732422
qwen3_vl_8b,raw,visual_prompt_sum,0,36,2593,183.51734516954403,178.84251403808594,153.22738647460938,211.22035217285156
qwen3_vl_8b,raw,visual_prompt_sum,1,1,12280,0.5121526008368703,0.39496296644210815,0.21223831176757812,0.72877436876297
qwen3_vl_8b,raw,visual_prompt_sum,1,2,12280,4.389557170770844,3.7169346809387207,2.417763113975525,6.197625756263733
qwen3_vl_8b,raw,visual_prompt_sum,1,3,12280,5.77244572103606,4.923784494400024,3.288053870201111,7.970131039619446
qwen3_vl_8b,raw,visual_prompt_sum,1,4,12280,4.187940545923741,3.767126441001892,2.7991204261779785,5.490438461303711
qwen3_vl_8b,raw,visual_prompt_sum,1,5,12280,2.9006138568082735,2.6864761114120483,1.9242570102214813,3.7856579422950745
qwen3_vl_8b,raw,visual_prompt_sum,1,6,12280,2.648480101070497,2.2764610052108765,1.6547692120075226,3.5204100012779236
qwen3_vl_8b,raw,visual_prompt_sum,1,7,12280,2.3316560426441777,1.8792035579681396,1.2015792727470398,3.203059136867523
qwen3_vl_8b,raw,visual_prompt_sum,1,8,12280,2.342366287519955,2.118571639060974,1.7468600869178772,2.84222149848938
qwen3_vl_8b,raw,visual_prompt_sum,1,9,12280,6.412575977167012,5.999852657318115,4.7302669286727905,7.8404810428619385
qwen3_vl_8b,raw,visual_prompt_sum,1,10,12280,8.982267095347568,8.705937385559082,6.240941405296326,11.307580471038818
qwen3_vl_8b,raw,visual_prompt_sum,1,11,12280,8.729622141720807,8.437679767608643,7.08550763130188,10.075991868972778
qwen3_vl_8b,raw,visual_prompt_sum,1,12,12280,7.272187878002173,7.08508563041687,5.648389935493469,8.817209959030151
qwen3_vl_8b,raw,visual_prompt_sum,1,13,12280,6.9355029229426615,6.628682613372803,5.620446801185608,8.077369451522827
qwen3_vl_8b,raw,visual_prompt_sum,1,14,12280,8.636713082636994,8.523305892944336,6.9007686376571655,10.298017501831055
qwen3_vl_8b,raw,visual_prompt_sum,1,15,12280,8.180551289638402,8.199278354644775,6.886725068092346,9.59243369102478
qwen3_vl_8b,raw,visual_prompt_sum,1,16,12280,9.66569984322262,9.773635864257812,7.971029758453369,11.425297021865845
qwen3_vl_8b,raw,visual_prompt_sum,1,17,12280,9.668055909464336,9.392592906951904,7.771574139595032,11.347547769546509
qwen3_vl_8b,raw,visual_prompt_sum,1,18,12280,10.899500101591165,10.951985359191895,9.549339771270752,12.397986650466919
qwen3_vl_8b,raw,visual_prompt_sum,1,19,12280,11.411871101452396,11.634971141815186,10.015403985977173,13.040914535522461
qwen3_vl_8b,raw,visual_prompt_sum,1,20,12280,10.274459115165842,10.196431159973145,8.340988874435425,12.053531885147095
qwen3_vl_8b,raw,visual_prompt_sum,1,21,12280,11.333063843778367,11.480193614959717,9.525482416152954,13.283297538757324
qwen3_vl_8b,raw,visual_prompt_sum,1,22,12280,11.39729317009255,11.378520965576172,9.368268966674805,13.473558902740479
qwen3_vl_8b,raw,visual_prompt_sum,1,23,12280,9.13529319405944,8.969353675842285,7.480393290519714,10.64533805847168
qwen3_vl_8b,raw,visual_prompt_sum,1,24,12280,16.892599008370688,17.101816177368164,13.934759140014648,20.027170181274414
qwen3_vl_8b,raw,visual_prompt_sum,1,25,12280,21.132970110756567,21.337929725646973,17.69526767730713,24.745205879211426
qwen3_vl_8b,raw,visual_prompt_sum,1,26,12280,9.579707145244369,9.30485200881958,7.344190239906311,11.576818227767944
qwen3_vl_8b,raw,visual_prompt_sum,1,27,12280,18.589055503579615,18.670316696166992,14.981361150741577,22.06260585784912
qwen3_vl_8b,raw,visual_prompt_sum,1,28,12280,16.413107911189137,16.026066780090332,12.71493411064148,19.73225975036621
qwen3_vl_8b,raw,visual_prompt_sum,1,29,12280,16.59589622676955,15.730596542358398,12.006577253341675,20.548611640930176
qwen3_vl_8b,raw,visual_prompt_sum,1,30,12280,31.40890268079621,29.18077278137207,22.417911052703857,38.12101173400879
qwen3_vl_8b,raw,visual_prompt_sum,1,31,12280,18.56472604892153,17.510624885559082,14.257997274398804,21.808066368103027
qwen3_vl_8b,raw,visual_prompt_sum,1,32,12280,24.549748497715992,23.71268081665039,18.753772735595703,29.487411975860596
qwen3_vl_8b,raw,visual_prompt_sum,1,33,12280,19.740635574019304,18.562687873840332,13.449307203292847,24.99350881576538
qwen3_vl_8b,raw,visual_prompt_sum,1,34,12280,42.8420809604446,41.27742576599121,34.87111949920654,49.684125900268555
qwen3_vl_8b,raw,visual_prompt_sum,1,35,12280,109.0565981805907,108.69333267211914,99.81625938415527,117.76101303100586
qwen3_vl_8b,raw,visual_prompt_sum,1,36,12280,202.1664622943642,200.0131607055664,164.0238037109375,237.84236526489258
internvl_2_5_8b,raw,prompt,0,1,1766,0.2037252831702054,0.1488853245973587,0.09892744943499565,0.26263073086738586
internvl_2_5_8b,raw,prompt,0,2,1766,0.2352044684211233,0.22262630611658096,0.19813057035207748,0.2566010057926178
internvl_2_5_8b,raw,prompt,0,3,1766,0.49473671026165056,0.48278048634529114,0.44013744592666626,0.5352511405944824
internvl_2_5_8b,raw,prompt,0,4,1766,0.7641696257269937,0.7602146565914154,0.7140311002731323,0.8043627887964249
internvl_2_5_8b,raw,prompt,0,5,1766,1.2779703660365005,1.2579480409622192,1.169899821281433,1.3608533143997192
internvl_2_5_8b,raw,prompt,0,6,1766,1.3015051170559189,1.281488060951233,1.2090511918067932,1.379250556230545
internvl_2_5_8b,raw,prompt,0,7,1766,1.884209246219622,1.8630804419517517,1.7598562836647034,1.986147701740265
internvl_2_5_8b,raw,prompt,0,8,1766,2.222875538390733,2.1896597146987915,2.049880266189575,2.3501821160316467
internvl_2_5_8b,raw,prompt,0,9,1766,2.4561832499936105,2.4213662147521973,2.2659385800361633,2.6042031049728394
internvl_2_5_8b,raw,prompt,0,10,1766,2.2691525092616356,2.2062127590179443,1.9647406935691833,2.5181087255477905
internvl_2_5_8b,raw,prompt,0,11,1766,3.0716967077784467,3.0139085054397583,2.7747499346733093,3.292682468891144
internvl_2_5_8b,raw,prompt,0,12,1766,2.580833769600632,2.5287803411483765,2.30939120054245,2.7935891151428223
internvl_2_5_8b,raw,prompt,0,13,1766,2.2453275825132195,2.1691997051239014,1.9383770525455475,2.484705328941345
internvl_2_5_8b,raw,prompt,0,14,1766,2.5038532248169756,2.4342408180236816,2.1866174936294556,2.737595856189728
internvl_2_5_8b,raw,prompt,0,15,1766,2.5130164874369534,2.4242457151412964,2.1635067462921143,2.750758111476898
internvl_2_5_8b,raw,prompt,0,16,1766,2.265742553522471,2.1777901649475098,1.8836754858493805,2.496284604072571
internvl_2_5_8b,raw,prompt,0,17,1766,2.576020197919649,2.5225733518600464,2.198912799358368,2.890754520893097
internvl_2_5_8b,raw,prompt,0,18,1766,2.16002878219328,2.0999155044555664,1.8935739696025848,2.3344241976737976
internvl_2_5_8b,raw,prompt,0,19,1766,2.660658815438993,2.6099687814712524,2.1734076142311096,3.082759976387024
internvl_2_5_8b,raw,prompt,0,20,1766,2.870877335322673,2.790936231613159,2.5507925748825073,3.0915656685829163
internvl_2_5_8b,raw,prompt,0,21,1766,1.7873009236050623,1.7274982929229736,1.5053834021091461,1.9807022213935852
internvl_2_5_8b,raw,prompt,0,22,1766,1.3558381425632355,1.3118079900741577,1.153703212738037,1.4895254075527191
internvl_2_5_8b,raw,prompt,0,23,1766,1.531285113616006,1.5165532231330872,1.4035027921199799,1.6270587146282196
internvl_2_5_8b,raw,prompt,0,24,1766,1.4455368205280563,1.3885260820388794,1.2284908592700958,1.5815708339214325
internvl_2_5_8b,raw,prompt,0,25,1766,0.8270664007517922,0.7802112698554993,0.6876723170280457,0.8923657387495041
internvl_2_5_8b,raw,prompt,0,26,1766,1.095062061857394,1.0601895451545715,0.9788667261600494,1.175801306962967
internvl_2_5_8b,raw,prompt,0,27,1766,1.234818821315182,1.2038587927818298,1.088978886604309,1.3340937495231628
internvl_2_5_8b,raw,prompt,0,28,1766,2.6816595676666206,2.6208078861236572,2.416064500808716,2.892202138900757
internvl_2_5_8b,raw,prompt,0,29,1766,2.5342341257788723,2.471871495246887,2.2714179158210754,2.737847924232483
internvl_2_5_8b,raw,prompt,0,30,1766,6.446324741313844,6.366999864578247,6.0230103731155396,6.758179664611816
internvl_2_5_8b,raw,prompt,0,31,1766,4.646334794882605,4.613828659057617,4.199572801589966,5.001116871833801
internvl_2_5_8b,raw,prompt,0,32,1766,15.74862218146146,15.471397399902344,13.981416940689087,17.199753284454346
internvl_2_5_8b,raw,prompt,1,1,9993,0.29390676627635515,0.25655749440193176,0.1361924707889557,0.426616907119751
internvl_2_5_8b,raw,prompt,1,2,9993,0.2987688997525371,0.274008572101593,0.22400328516960144,0.35805773735046387
internvl_2_5_8b,raw,prompt,1,3,9993,0.49980518797144663,0.4916510581970215,0.4499276280403137,0.5397786498069763
internvl_2_5_8b,raw,prompt,1,4,9993,0.7945540047593748,0.7899057865142822,0.7357473373413086,0.8436536192893982
internvl_2_5_8b,raw,prompt,1,5,9993,1.4229631448345572,1.363906979560852,1.239099383354187,1.5254591703414917
internvl_2_5_8b,raw,prompt,1,6,9993,1.3719722121420128,1.3400248289108276,1.2402853965759277,1.4744189977645874
internvl_2_5_8b,raw,prompt,1,7,9993,1.971560217591481,1.9422025680541992,1.8123610019683838,2.0881471633911133
internvl_2_5_8b,raw,prompt,1,8,9993,2.401254975424745,2.2906360626220703,2.098322868347168,2.5762312412261963
internvl_2_5_8b,raw,prompt,1,9,9993,2.735448299949739,2.6212189197540283,2.402059316635132,2.9177193641662598
internvl_2_5_8b,raw,prompt,1,10,9993,2.390493061047923,2.275538206100464,1.9826593399047852,2.713392496109009
internvl_2_5_8b,raw,prompt,1,11,9993,3.5309216120955726,3.3608598709106445,2.97912859916687,3.9067368507385254
internvl_2_5_8b,raw,prompt,1,12,9993,2.9521754412969337,2.8105528354644775,2.4650046825408936,3.2448325157165527
internvl_2_5_8b,raw,prompt,1,13,9993,2.522967309848236,2.4016759395599365,2.058737277984619,2.8456497192382812
internvl_2_5_8b,raw,prompt,1,14,9993,2.9512249962364745,2.827622890472412,2.457840919494629,3.307178497314453
internvl_2_5_8b,raw,prompt,1,15,9993,3.0627567803526885,2.8733415603637695,2.3724911212921143,3.569058418273926
internvl_2_5_8b,raw,prompt,1,16,9993,2.5950851847575995,2.476952314376831,2.053175449371338,2.983959674835205
internvl_2_5_8b,raw,prompt,1,17,9993,2.816768937266936,2.7295734882354736,2.3066916465759277,3.224151611328125
internvl_2_5_8b,raw,prompt,1,18,9993,2.494714163820104,2.3391072750091553,2.0330944061279297,2.786107301712036
internvl_2_5_8b,raw,prompt,1,19,9993,3.009983689836538,2.94598650932312,2.388819456100464,3.5714731216430664
internvl_2_5_8b,raw,prompt,1,20,9993,3.1407194765649806,3.0706067085266113,2.761152744293213,3.4553537368774414
internvl_2_5_8b,raw,prompt,1,21,9993,2.0956469369605055,1.9947919845581055,1.6889773607254028,2.3956546783447266
internvl_2_5_8b,raw,prompt,1,22,9993,1.5318092630454205,1.4737054109573364,1.2898601293563843,1.715537667274475
internvl_2_5_8b,raw,prompt,1,23,9993,1.6192136253189733,1.5778968334197998,1.4529767036437988,1.7459239959716797
internvl_2_5_8b,raw,prompt,1,24,9993,1.6329562607248613,1.5969144105911255,1.3634610176086426,1.8537487983703613
internvl_2_5_8b,raw,prompt,1,25,9993,1.06184093461647,0.9457937479019165,0.7934539914131165,1.2116340398788452
internvl_2_5_8b,raw,prompt,1,26,9993,1.240133398910262,1.1572797298431396,1.027416467666626,1.3677021265029907
internvl_2_5_8b,raw,prompt,1,27,9993,1.337876483537074,1.2413197755813599,1.1175756454467773,1.4232866764068604
internvl_2_5_8b,raw,prompt,1,28,9993,2.9339587435783905,2.8845107555389404,2.569613218307495,3.244738817214966
internvl_2_5_8b,raw,prompt,1,29,9993,2.8667260449199623,2.7082762718200684,2.419229745864868,3.1304779052734375
internvl_2_5_8b,raw,prompt,1,30,9993,7.219025596894267,6.927667140960693,6.355922222137451,7.839733123779297
internvl_2_5_8b,raw,prompt,1,31,9993,5.412540752322516,5.178931713104248,4.6429595947265625,5.9919867515563965
