model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,leakage_ratio,23,95,95,0.0005054195786167415,0.0003792006200745712,0.5684210526315789
qwen2_5_vl_7b,all,leakage_ratio,24,95,95,-0.0011157628618679743,-0.0011070367586328844,0.4105263157894737
qwen2_5_vl_7b,all,leakage_ratio,25,95,95,0.0006076073061647942,0.0005921446264164354,0.5684210526315789
qwen2_5_vl_7b,all,leakage_ratio,26,95,95,0.00038703894949634215,0.00039623446032044374,0.5263157894736842
qwen2_5_vl_7b,all,leakage_ratio,27,95,95,0.0004315599459320369,0.00023013544277861175,0.5052631578947369
qwen2_5_vl_7b,all,leakage_ratio,28,95,95,-0.0019060578487617803,0.01145565105481361,0.5789473684210527
qwen2_5_vl_7b,all,offdiag_ratio,1,95,95,-0.01144286048158233,-0.015783558302627343,0.4105263157894737
qwen2_5_vl_7b,all,offdiag_ratio,2,95,95,-0.0037121714303677686,-0.005473991067538653,0.4
qwen2_5_vl_7b,all,offdiag_ratio,3,95,95,-0.0022465938629372007,-0.0032255259324799335,0.43157894736842106
qwen2_5_vl_7b,all,offdiag_ratio,4,95,95,-0.0013208445324414237,-0.0010791788173061256,0.4842105263157895
qwen2_5_vl_7b,all,offdiag_ratio,5,95,95,0.0024619082915435446,-0.0010449959813901843,0.49473684210526314
qwen2_5_vl_7b,all,offdiag_ratio,6,95,95,7.452119835610046e-06,-0.00423743113810926,0.45263157894736844
qwen2_5_vl_7b,all,offdiag_ratio,7,95,95,0.006824701277309954,0.003233747995526337,0.5157894736842106
qwen2_5_vl_7b,all,offdiag_ratio,8,95,95,0.0012364280414321482,0.004675794519752197,0.5052631578947369
qwen2_5_vl_7b,all,offdiag_ratio,9,95,95,0.004615876310160514,0.01061730195834576,0.5578947368421052
qwen2_5_vl_7b,all,offdiag_ratio,10,95,95,0.016734996412607013,0.014696799682763495,0.6210526315789474
qwen2_5_vl_7b,all,offdiag_ratio,11,95,95,0.002512924724526293,0.002540764888245506,0.5263157894736842
qwen2_5_vl_7b,all,offdiag_ratio,12,95,95,-0.007692582917784572,-0.005529408620253695,0.4105263157894737
qwen2_5_vl_7b,all,offdiag_ratio,13,95,95,0.0005078981178914132,0.0007096717339867276,0.5157894736842106
qwen2_5_vl_7b,all,offdiag_ratio,14,95,95,-0.009043719784355387,-0.012917784951398614,0.3684210526315789
qwen2_5_vl_7b,all,offdiag_ratio,15,95,95,0.0015690846998844675,6.012095696406039e-05,0.5052631578947369
qwen2_5_vl_7b,all,offdiag_ratio,16,95,95,-0.0005821526624488398,0.001419245092225907,0.5052631578947369
qwen2_5_vl_7b,all,offdiag_ratio,17,95,95,-0.005758987828859993,-0.005276438695895558,0.4421052631578947
qwen2_5_vl_7b,all,offdiag_ratio,18,95,95,-0.006234274944212124,-0.002191754762810638,0.4421052631578947
qwen2_5_vl_7b,all,offdiag_ratio,19,95,95,0.009178623279752673,0.01046068212467699,0.6
qwen2_5_vl_7b,all,offdiag_ratio,20,95,95,-0.0038391051187911026,-0.006038028081420954,0.4
