model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,all,parallel_gain_mean,REAL,19,1560,1560,0,-0.21637974651507738,-0.23289764577781635,-0.21794866071110233,-0.20088010230876405
qwen3_vl_8b,all,parallel_gain_mean,REAL,20,1560,1560,0,-0.20643001995189839,-0.2221113906624958,-0.20733062333413993,-0.19179372309722598
qwen3_vl_8b,all,parallel_gain_mean,REAL,21,1560,1560,0,-0.17999373592213957,-0.19131027575750692,-0.18108221060205532,-0.1693025926811137
qwen3_vl_8b,all,parallel_gain_mean,REAL,22,1560,1560,0,-0.15739064208220913,-0.16804709240596666,-0.15870436865136062,-0.14708556055804395
qwen3_vl_8b,all,parallel_gain_mean,REAL,23,1560,1560,0,-0.1452793703664249,-0.15932516770444102,-0.1473940535321535,-0.13239958566165455
qwen3_vl_8b,all,parallel_gain_mean,REAL,24,1560,1560,0,-0.09905947654453807,-0.11098876143337011,-0.0993771923522214,-0.08694803533838429
qwen3_vl_8b,all,parallel_gain_mean,REAL,25,1560,1560,0,-0.05889703794315767,-0.06506536423157219,-0.05924199409605577,-0.05277952655659186
qwen3_vl_8b,all,parallel_gain_mean,REAL,26,1560,1560,0,-0.02844318686677977,-0.03582323457352621,-0.02942538947377673,-0.02289660186209718
qwen3_vl_8b,all,parallel_gain_mean,REAL,27,1560,1560,0,-0.0404829847203134,-0.044633881528063794,-0.0404412724241586,-0.03660714357988498
qwen3_vl_8b,all,parallel_gain_mean,REAL,28,1560,1560,0,0.012569756515423525,0.0014033937301264762,0.010717307636467093,0.021229089027826904
qwen3_vl_8b,all,parallel_gain_mean,REAL,29,1560,1560,0,-0.00744164891743391,-0.01358058884027722,-0.008312374745599205,-0.002222979777466789
qwen3_vl_8b,all,parallel_gain_mean,REAL,30,1560,1560,0,-0.011198714416698384,-0.01627910008362282,-0.01152353728129136,-0.00650123187374234
qwen3_vl_8b,all,parallel_gain_mean,REAL,31,1560,1560,0,0.0002897774711681297,-0.002973499650885353,-3.4495249483057274e-05,0.0031758499726867555
qwen3_vl_8b,all,parallel_gain_mean,REAL,32,1560,1560,0,-0.006143285956010637,-0.008160608934741518,-0.0061152923394374534,-0.004108101952725348
qwen3_vl_8b,all,parallel_gain_mean,REAL,33,1560,1560,0,-0.012419846687395658,-0.01695759411053341,-0.012445851083367886,-0.007909900250059507
qwen3_vl_8b,all,parallel_gain_mean,REAL,34,1560,1560,0,-0.019285310122477608,-0.025464100591160017,-0.019655850892834198,-0.013029584439297304
