model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,train,visual_net_norm,REAL,2,798,798,0,0.4660405907846331,0.2701132237396955,0.4052469057874841,0.6142893615477072
qwen2_5_vl_7b,train,visual_net_norm,REAL,3,798,798,0,0.4027241735496643,0.16380793059500495,0.2590113945674154,0.39477195345606353
qwen2_5_vl_7b,train,visual_net_norm,REAL,4,798,798,0,0.7031609757159311,0.2571916506189246,0.4673696623386638,1.0505610858246484
qwen2_5_vl_7b,train,visual_net_norm,REAL,5,798,798,0,1.2541335447530833,0.48821701185420086,0.9504928568980762,1.6175683029115826
qwen2_5_vl_7b,train,visual_net_norm,REAL,6,798,798,0,2.169589736254557,1.1706589478168676,1.914246161207794,2.701426315396244
qwen2_5_vl_7b,train,visual_net_norm,REAL,7,798,798,0,1.9733748822339785,0.9029544781459695,1.6102309128926755,2.8953930092021216
qwen2_5_vl_7b,train,visual_net_norm,REAL,8,798,798,0,2.8779412087364933,1.5670227907588692,2.7621424559304093,3.640445858309883
qwen2_5_vl_7b,train,visual_net_norm,REAL,9,798,798,0,5.477016738238803,3.275538510705319,5.038030587656553,7.343833052232535
qwen2_5_vl_7b,train,visual_net_norm,REAL,10,798,798,0,11.471400755713248,7.294014525470061,10.89584998717478,14.885575467693066
qwen2_5_vl_7b,train,visual_net_norm,REAL,11,798,798,0,3.449561749609938,2.5651843964569347,3.457137329236261,4.279933073945912
qwen2_5_vl_7b,train,visual_net_norm,REAL,12,798,798,0,4.928904102679821,3.665111365513366,4.722623654558763,6.049937425898128
qwen2_5_vl_7b,train,visual_net_norm,REAL,13,798,798,0,5.419194804708349,4.309795677629465,5.510453909732902,6.502993175869944
