model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,prompt_token_effect_mean,19,95,95,-0.05884721769494967,-0.05697136472910641,0.24210526315789474
qwen2_5_vl_7b,all,prompt_token_effect_mean,20,95,95,-0.055681012897029036,-0.04088425805006407,0.2736842105263158
qwen2_5_vl_7b,all,prompt_token_effect_mean,21,95,95,-0.06801725393519277,-0.062197647968714576,0.17894736842105263
qwen2_5_vl_7b,all,prompt_token_effect_mean,22,95,95,-0.04618768118583697,-0.047059173957289493,0.23157894736842105
qwen2_5_vl_7b,all,prompt_token_effect_mean,23,95,95,-0.039138583933982556,-0.028455383760156133,0.24210526315789474
qwen2_5_vl_7b,all,prompt_token_effect_mean,24,95,95,0.005206841971116194,-0.009770562588237275,0.4842105263157895
qwen2_5_vl_7b,all,prompt_token_effect_mean,25,95,95,-0.06788444248039867,-0.06821052281069562,0.2736842105263158
qwen2_5_vl_7b,all,prompt_token_effect_mean,26,95,95,-0.0687384971489562,-0.08992153812199832,0.35789473684210527
qwen2_5_vl_7b,all,prompt_token_effect_mean,27,95,95,-0.15467832330854184,-0.14352611886492617,0.2736842105263158
qwen2_5_vl_7b,all,prompt_token_effect_mean,28,95,95,-0.48546116162751796,-0.48907846005633493,0.3368421052631579
qwen2_5_vl_7b,all,prompt_token_gain_median,1,95,95,0.004568038844483488,0.13021430102040332,0.5157894736842106
