model,signal,pair_type,support,layer,n_images,mean,std,median,q25,q75
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,7,592,0.15645103447290287,0.06630249872151864,0.14386575669050217,0.10879739373922348,0.1985052153468132
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,8,592,0.14681283908430487,0.06394347257317855,0.13622817397117615,0.1019115000963211,0.1806899793446064
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,9,592,0.23707257192330183,0.10296029508957019,0.2390764355659485,0.1593973971903324,0.30312780290842056
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,10,592,0.27982036589260995,0.11830338307944975,0.2823799252510071,0.184808187186718,0.36214708536863327
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,11,592,0.21780352330628178,0.10877027247406408,0.22210700064897537,0.12442444078624249,0.2948373630642891
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,12,592,0.2558142301481771,0.11306963280832215,0.26386991143226624,0.16437434405088425,0.33599327504634857
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,13,592,0.19588048691307572,0.0970622529759518,0.19014906883239746,0.11908720061182976,0.2590852603316307
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,14,592,0.32782790920307003,0.14979235617906148,0.35292312502861023,0.21359889209270477,0.4415862336754799
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,15,592,0.3186456074787153,0.1495901018511343,0.34186892211437225,0.19512416422367096,0.4329524412751198
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,16,592,0.3463870263092119,0.15563622883724645,0.37761346995830536,0.2338358275592327,0.4673842042684555
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,17,592,0.2848586398507217,0.13683302466317465,0.3022754192352295,0.17478154599666595,0.3868878111243248
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,18,592,0.3839482593262014,0.17407638674697215,0.4288599044084549,0.26285238564014435,0.5197053104639053
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,19,592,0.3672670173282559,0.16966362392645598,0.413557231426239,0.24461831524968147,0.4943201318383217
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,20,592,0.3957794256731742,0.17610160469715772,0.4467027485370636,0.2759959399700165,0.5299593508243561
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,21,592,0.4289057435832817,0.18799205231383306,0.49833039939403534,0.306884802877903,0.5727474838495255
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,22,592,0.4452804771874956,0.18844102787362013,0.516138881444931,0.3504157066345215,0.5873561650514603
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,23,592,0.3448011449953491,0.1575084059737534,0.3870662748813629,0.2373027317225933,0.46477290242910385
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,24,592,0.4400206227626375,0.19149213853886352,0.5123222768306732,0.3576509580016136,0.584804356098175
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,25,592,0.3941750686986976,0.17903869828436705,0.4478914737701416,0.2939526438713074,0.5311866849660873
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,26,592,0.3292171452540552,0.160636261931582,0.36616840958595276,0.221634641289711,0.45084239542484283
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,27,592,0.3937274240102065,0.18098951835261878,0.4501238912343979,0.2817937359213829,0.5354520678520203
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,28,592,0.3494624870819845,0.1652869141279474,0.3956983685493469,0.22961238026618958,0.4815071001648903
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,29,592,0.4245304281341944,0.18553446882047275,0.492440789937973,0.3257773295044899,0.5682834982872009
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,30,592,0.4088956647351183,0.18724110858992535,0.4686608761548996,0.2983108386397362,0.5573879480361938
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,31,592,0.36963682985279356,0.1674344360981955,0.41887708008289337,0.259436659514904,0.5018971860408783
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,32,592,0.40774630974015424,0.18199778332594857,0.4625525623559952,0.30591782182455063,0.545643225312233
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,33,592,0.4374809894723365,0.18881132372254653,0.501003235578537,0.3473658114671707,0.5836977660655975
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,34,592,0.42182072166768786,0.18337160999672078,0.47956082224845886,0.32932446897029877,0.5593526214361191
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,35,592,0.3860029791595062,0.1714571646888801,0.4312667101621628,0.29277119040489197,0.514062762260437
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,36,592,0.1529418244530019,0.07194401560123377,0.1505415439605713,0.09772172756493092,0.20038403198122978
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,1,592,0.12946363681348394,0.045211368087465405,0.12757299840450287,0.0964413620531559,0.1559479497373104
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,2,592,0.10984279022463975,0.05409258117517953,0.0988408774137497,0.07358158007264137,0.1367245316505432
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,3,592,0.11380701613411107,0.054746397523748824,0.10478248074650764,0.07531449571251869,0.1388569176197052
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,4,592,0.15344292196646533,0.0911336865680775,0.12656230479478836,0.08872959017753601,0.2012331336736679
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,5,592,0.12706211719322144,0.054069199278874734,0.11891806498169899,0.09004566818475723,0.15282240509986877
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,6,592,0.15559131820132402,0.07441562349727025,0.1422455757856369,0.10209525562822819,0.19720333069562912
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,7,592,0.1834119161043467,0.08531390748242464,0.1702134758234024,0.12005609460175037,0.23856063559651375
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,8,592,0.16661111700247871,0.07949963871252842,0.15512099862098694,0.11017969436943531,0.2101931907236576
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,9,592,0.2810904080633426,0.12682919405591989,0.28960713744163513,0.18577854707837105,0.36932017654180527
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,10,592,0.3158980040855051,0.13775244630512756,0.3252156376838684,0.20526811107993126,0.4151659980416298
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,11,592,0.25720678594882124,0.1343729868998256,0.26213207840919495,0.13728302344679832,0.3506496101617813
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,12,592,0.2979890356954137,0.13607219009761826,0.3156457990407944,0.1853911280632019,0.39995304495096207
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,13,592,0.23170723592409412,0.12044596986250389,0.2259105071425438,0.13316726684570312,0.31870610266923904
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,14,592,0.36572363587234774,0.17035363388518296,0.4024651497602463,0.23185673728585243,0.49847425520420074
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,15,592,0.35502957177939953,0.17089195595865742,0.3887064605951309,0.21827499940991402,0.48825933039188385
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,16,592,0.380370426525022,0.17418589219206893,0.42575912177562714,0.249324519187212,0.5223454833030701
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,17,592,0.31957409924330393,0.15779280068481993,0.3473334312438965,0.19179753959178925,0.4391508102416992
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,18,592,0.409436427809556,0.1880624816729174,0.4669135510921478,0.27702437341213226,0.5592578947544098
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,19,592,0.3955622857980858,0.18562196323047167,0.45433712005615234,0.26077840477228165,0.5354687720537186
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,20,592,0.4231150677015476,0.19142241404295174,0.4852555841207504,0.2932000309228897,0.5712718814611435
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,21,592,0.44833076530217975,0.1989336760161179,0.5276294648647308,0.3181207627058029,0.5990081429481506
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,22,592,0.4625945870270575,0.19770036289752568,0.5422409772872925,0.36625493317842484,0.6111318320035934
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,23,592,0.37562010755347136,0.17430411700668375,0.42465081810951233,0.2539648413658142,0.510071411728859
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,24,592,0.45810492163936206,0.2004135717007282,0.5382827520370483,0.3773433491587639,0.6084550619125366
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,25,592,0.4138324860140455,0.18953774393567807,0.4737516790628433,0.3104920983314514,0.5587591975927353
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,26,592,0.3484695105265977,0.17230538817665322,0.3871033936738968,0.23463765904307365,0.48096494376659393
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,27,592,0.41514313512330725,0.19328547909632135,0.47785335779190063,0.2960706278681755,0.5688392221927643
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,28,592,0.3727588169850925,0.17966407288381744,0.4248613715171814,0.24455533549189568,0.5170852392911911
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,29,592,0.444754101079574,0.19646670720955664,0.5168418288230896,0.3442579656839371,0.5958667695522308
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,30,592,0.4281239786446472,0.19917842394132682,0.49702024459838867,0.30855290591716766,0.5881049931049347
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,31,592,0.3925190790134759,0.18035960511004842,0.4468971788883209,0.27995487302541733,0.5355355888605118
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,32,592,0.42591075855779237,0.19218020198951657,0.48690272867679596,0.3189104199409485,0.5718859732151031
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,33,592,0.45229230761587796,0.19693804404338805,0.5230861902236938,0.3581968992948532,0.6055271327495575
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,34,592,0.4399595190928242,0.19340838361283774,0.5054677128791809,0.34520702064037323,0.588795006275177
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,35,592,0.4068334564154439,0.1841404445306863,0.4606306552886963,0.3080952614545822,0.5451962202787399
qwen3_vl_8b,attention_evidence,HALL-HALL,union_top32,36,592,0.18290735644483436,0.09248539173233863,0.1821293830871582,0.11306152120232582,0.24475615844130516
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,1,1731,0.1144541890130678,0.02547715168354883,0.11378323286771774,0.09833809360861778,0.12943662703037262
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,2,1731,0.1032761758347249,0.03532827369228684,0.09687875956296921,0.08077412471175194,0.11771127954125404
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,3,1731,0.10437693014732335,0.03240077493761957,0.0996774286031723,0.0828513614833355,0.12029540538787842
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,4,1731,0.13843664203155495,0.056595766717204114,0.1271567940711975,0.1004793718457222,0.16180483251810074
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,5,1731,0.12289866974447106,0.034018426896499344,0.11823028326034546,0.09966300055384636,0.1409507319331169
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,6,1731,0.1481947299633186,0.0504940975492675,0.1410069465637207,0.11422520875930786,0.17451007664203644
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,7,1731,0.17648775722338655,0.05669316178954643,0.17006485164165497,0.1399334967136383,0.20649906992912292
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,8,1731,0.15580163785680948,0.051708596651779924,0.14806848764419556,0.12234088778495789,0.1816188097000122
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,9,1731,0.26040177576024365,0.08362630713817189,0.2616506814956665,0.20671966671943665,0.3169786036014557
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,10,1731,0.30671278591757906,0.09467755306231936,0.307136207818985,0.24341686815023422,0.36943118274211884
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,11,1731,0.24149007421225774,0.08554164595350362,0.2395516186952591,0.18579019606113434,0.29775530099868774
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,12,1731,0.27421459139839616,0.08991738169139489,0.27678099274635315,0.21649257093667984,0.33613479137420654
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,13,1731,0.2241145851018455,0.07912666374882987,0.2212371826171875,0.17063277959823608,0.27461443841457367
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,14,1731,0.3588984536016731,0.10721119208717991,0.3684200942516327,0.2983994334936142,0.4364640414714813
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,15,1731,0.35589146383369263,0.10855944344051763,0.3691297769546509,0.2900646924972534,0.4326160103082657
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,16,1731,0.3778024384507652,0.10667969277761548,0.39580652117729187,0.3174867480993271,0.4539341479539871
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,17,1731,0.3033740904778328,0.09897556124798307,0.31442487239837646,0.2405647113919258,0.372572124004364
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,18,1731,0.4206155227192697,0.11747264207571942,0.441779226064682,0.3598838746547699,0.5037185251712799
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,19,1731,0.3961679231803724,0.11403667948798928,0.41565942764282227,0.3382616192102432,0.4774729162454605
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,20,1731,0.43163091715173457,0.11858536067793726,0.4579184651374817,0.3690824806690216,0.5146133899688721
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,21,1731,0.4687460461606668,0.12031502968730362,0.496085524559021,0.4125937968492508,0.5537249743938446
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,22,1731,0.4889634558118574,0.12025941314506983,0.51978999376297,0.43505071103572845,0.574993908405304
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,23,1731,0.37460971545214977,0.10797100879226168,0.39377927780151367,0.3155355155467987,0.4506775140762329
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,24,1731,0.4728981428696268,0.12529178202112942,0.5061541199684143,0.41690218448638916,0.5615381896495819
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,25,1731,0.42502500893088657,0.11819680068039576,0.4504757821559906,0.3646608889102936,0.5095874965190887
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,26,1731,0.3621191132312252,0.11302156573939023,0.37464889883995056,0.2939400225877762,0.4437136799097061
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,27,1731,0.42884033871464894,0.12105758750064306,0.4593780040740967,0.36913444101810455,0.5177637338638306
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,28,1731,0.38783631012584,0.1139605464894136,0.4075521230697632,0.32502099871635437,0.47261084616184235
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,29,1731,0.4746214546938978,0.11845759672450248,0.5048641562461853,0.41908980906009674,0.5607959926128387
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,30,1731,0.4474396909894298,0.1272199538043173,0.47650501132011414,0.38524602353572845,0.5417135655879974
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,31,1731,0.4026265637007564,0.1175404799607773,0.42413461208343506,0.33648091554641724,0.48810911178588867
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,32,1731,0.4544116140836618,0.12124332158975656,0.48086607456207275,0.3923197388648987,0.5423872172832489
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,33,1731,0.4812654174029276,0.1190974734175281,0.5098106861114502,0.4206446260213852,0.568612813949585
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,34,1731,0.4639617406113739,0.1166754306164916,0.4894120991230011,0.407540038228035,0.549075722694397
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,35,1731,0.4284670797861566,0.11208693481868917,0.4486907422542572,0.37332043051719666,0.5070262849330902
qwen3_vl_8b,attention_evidence,HALL-REAL,all_visual_tokens,36,1731,0.1761862135926452,0.05446978748995024,0.17480887472629547,0.1435931846499443,0.20905034244060516
qwen3_vl_8b,attention_evidence,HALL-REAL,union_top32,1,1731,0.13124124859236416,0.03542087868494818,0.1288800686597824,0.10757416859269142,0.15135615319013596
qwen3_vl_8b,attention_evidence,HALL-REAL,union_top32,2,1731,0.1143177108853143,0.046865435021941945,0.10682523995637894,0.08313232287764549,0.13372383266687393
qwen3_vl_8b,attention_evidence,HALL-REAL,union_top32,3,1731,0.12541973824138797,0.044572909402249644,0.11905715614557266,0.09629539027810097,0.14770329743623734
