model,signal,label,support,layer_left,layer_right,n_images,mean,std,se
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,11,3630,0.1352846197496597,0.02160451025200642,0.00035858416996592535
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,12,3630,0.17732683541689365,0.03436610153775693,0.0005703966371437105
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,13,3630,0.16986707616238225,0.03253197367309511,0.0005399544188157087
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,14,3630,0.16718651607181087,0.03210834177267061,0.0005329231234235485
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,15,3630,0.2224595702302029,0.048979827872999,0.0008129501996594495
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,16,3630,0.20173179205537828,0.04099827063122137,0.0006804750801036821
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,17,3630,0.28460912935579447,0.05379162717721222,0.000892814776056578
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,18,3630,0.23088529642784233,0.04089658370753013,0.0006787873158034094
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,19,3630,0.24099066770602193,0.04253713101172916,0.0007060165511114123
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,20,3630,0.30247163060364973,0.05053925681384064,0.0008388330604996117
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,21,3630,0.28224790572873815,0.04153032367027708,0.0006893059119606514
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,22,3630,0.27697779635177827,0.043114127878070264,0.0007155933450297402
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,23,3630,0.29238252605288484,0.04472333226498617,0.000742302361464592
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,24,3630,0.2673807426178751,0.040058688734774396,0.0006648802255792127
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,25,3630,0.27524906199004695,0.037327738755291065,0.0006195528647555371
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,26,3630,0.27550473835924766,0.03990257226212204,0.0006622890584983086
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,27,3630,0.28490824886179494,0.038998629987213054,0.0006472857380543635
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,28,3630,0.25189694694086867,0.041460976296183685,0.000688154908291115
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,1,3630,0.09201930956478864,0.03533080488484567,0.0005864084487952632
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,2,3630,0.08726719127757572,0.03194447793627931,0.0005302033682856441
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,3,3630,0.034130268420808574,0.014598564607708966,0.00024230191341935626
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,4,3630,0.0,0.0,0.0
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,5,3630,0.07073197546402203,0.02201714937579119,0.00036543301106307946
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,6,3630,0.0892354485283788,0.026359463997433333,0.0004375052434890768
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,7,3630,0.08736290081452897,0.02626108348298918,0.00043587235782301543
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,8,3630,0.07947393030687633,0.024025349860223054,0.00039876442637568955
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,9,3630,0.12877147241646922,0.03054024648552668,0.0005068964215724495
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,10,3630,0.12981433449287388,0.030805712117789107,0.0005113025280885859
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,11,3630,0.11391459921831598,0.024786571149532845,0.0004113989133880574
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,12,3630,0.153213944265583,0.03663017472051109,0.0006079749387811944
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,13,3630,0.15040636871718177,0.03575409734857333,0.0005934341103348261
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,14,3630,0.15010273375499675,0.03450296416038589,0.0005726682354980498
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,15,3630,0.20182350151671852,0.05239357690494011,0.0008696104224005274
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,16,3630,0.18503410931337963,0.042403981255206356,0.0007038065776212954
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,17,3630,0.260603298948816,0.058939330394337006,0.0009782545691281283
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,18,3630,0.2126630548151728,0.04454835009050102,0.0007393980680062035
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,19,3630,0.2319287266530938,0.048898751437044106,0.0008116045210880974
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,20,3630,0.28915022352181846,0.05552994059893812,0.0009216666994836467
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,21,3630,0.2725376859635689,0.046205374323270015,0.0007669007816613632
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,22,3630,0.261695850860153,0.04974914279014769,0.0008257190219002844
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,23,3630,0.28423035450628636,0.050398986863562624,0.0008365049085024179
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,24,3630,0.25996008715271623,0.044906696219225,0.0007453457727970149
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,25,3630,0.2692113870267369,0.04348792123408531,0.000721797437542922
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,26,3630,0.26664907130574395,0.044194495555977015,0.0007335249131384978
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,27,3630,0.2774924491308937,0.043193341017643064,0.0007169080972538258
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,28,3630,0.24612275448219836,0.04561338076880476,0.0007570750779135364
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,1,3630,0.17199160948436779,0.04002933373279811,0.0006643930014350301
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,2,3630,0.16682687195803017,0.0456628752363732,0.0007578965699244134
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,3,3630,0.08982717248895937,0.024186908273310992,0.00040144591689699263
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,4,3630,0.07073197801682082,0.022017150926645856,0.00036543303680362744
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,5,3630,0.0,0.0,0.0
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,6,3630,0.07532498173354085,0.024326333679566225,0.00040376005144533543
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,7,3630,0.05436877400226912,0.020039900086044934,0.0003326153129477736
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,8,3630,0.05358119167992974,0.019891970314353743,0.00033016002589074774
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,9,3630,0.0787320254468064,0.026325759843257017,0.00043694583362471315
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,10,3630,0.08562580698962546,0.02647865413418843,0.00043948352005067956
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,11,3630,0.08291622759779459,0.023430043411707863,0.0003888837363611424
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,12,3630,0.10796186468325371,0.03227879486638485,0.0005357522447697253
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,13,3630,0.11028907363387672,0.032361622599257914,0.0005371269907600765
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,14,3630,0.1122923653901198,0.02962301457635801,0.0004916725243871401
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,15,3630,0.15763631852820886,0.04949514554524235,0.0008215032637009262
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,16,3630,0.1467156186371467,0.04001490229065508,0.0006641534733623312
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,17,3630,0.21345931630242954,0.06090978403559722,0.0010109594754262013
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,18,3630,0.16876845797600826,0.041153991000855844,0.000683059672804041
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,19,3630,0.1864896112278145,0.047302759362605216,0.0007851147980344718
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,20,3630,0.2337722510099411,0.059348345264304415,0.0009850432561171038
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,21,3630,0.2149272786971623,0.04936122391579295,0.0008192804789316147
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,22,3630,0.2069354134834995,0.052974247992522615,0.000879248199769012
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,23,3630,0.23173900162467614,0.055505677443752496,0.0009212639880469372
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,24,3630,0.21270916131902332,0.04770270860326352,0.0007917530168516117
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,25,3630,0.21862857090129667,0.04726217363763529,0.0007844411702442073
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,26,3630,0.22487702718615205,0.045880210553705884,0.0007615038261621606
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,27,3630,0.23582996929233724,0.045639319483605244,0.000757505599707746
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,28,3630,0.21395777064085664,0.04586022387454624,0.0007611720941916952
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,1,3630,0.20455454952665925,0.049226542483120694,0.000817045083211866
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,2,3630,0.18775410238171084,0.04544752621543001,0.0007543222815454062
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,3,3630,0.11354583415200231,0.03206956820480305,0.0005322795731885177
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,4,3630,0.08923545008006996,0.026359469367570564,0.0004375053326207525
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,5,3630,0.07532498149750318,0.024326330404959507,0.0004037599970945486
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,6,3630,0.0,0.0,0.0
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,7,3630,0.08046386518025611,0.030274475575544576,0.0005024852481625746
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,8,3630,0.06605083619041713,0.027363592096417925,0.0004541714135023689
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,9,3630,0.0781921093970455,0.020807589017670106,0.0003453571476446872
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,10,3630,0.09034846545333047,0.02674316034373331,0.0004438737024012226
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,11,3630,0.08381608087497637,0.023288733873004577,0.0003865383296357351
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,12,3630,0.10402213381526391,0.028423222950013538,0.00047175879899154384
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,13,3630,0.1009648357602683,0.027699776160106077,0.00045975128002224026
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,14,3630,0.113355256968047,0.029222259545133324,0.00048502093133758107
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,15,3630,0.14759409861336398,0.04356104182184774,0.0007230110677046043
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,16,3630,0.14215331150849989,0.03596856598194908,0.0005969937863462565
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,17,3630,0.22467821009518688,0.053869261428088025,0.0008941033224335385
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,18,3630,0.18130006263283988,0.039871914620396874,0.0006617802135912545
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,19,3630,0.19409798671062983,0.045050253433523785,0.000747728485662592
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,20,3630,0.26239779205279573,0.05567991453372697,0.0009241559148509698
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,21,3630,0.24561772764796397,0.04700073226046488,0.0007801018569187088
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,22,3630,0.2289457471163805,0.04952554190425858,0.0008220077719281752
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,23,3630,0.2535052161407208,0.05113572322679426,0.0008487330032016993
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,24,3630,0.22972287967308494,0.04557411513826687,0.0007564233605929223
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,25,3630,0.24358177621009922,0.04812217429899615,0.0007987151630228953
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,26,3630,0.23646138221764368,0.042515363846422995,0.0007056552672492569
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,27,3630,0.24913196596150228,0.0447721116930707,0.0007431119854980496
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,28,3630,0.22536139392163143,0.043592382731944296,0.0007235312532631687
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,1,3630,0.17720031138027173,0.03363192897430674,0.0005582110955042238
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,2,3630,0.17538616268718538,0.03866407621584534,0.0006417329305611355
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,3,3630,0.10816437216070236,0.025276668195140427,0.00041953337421369105
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,4,3630,0.08736290317695825,0.026261077291772798,0.00043587225506335267
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,5,3630,0.054368774463055713,0.020039902402536527,0.00033261535139609785
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,6,3630,0.08046386928782483,0.030274469833948076,0.0005024851528655467
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,7,3630,0.0,0.0,0.0
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,8,3630,0.038589607126826096,0.014455184659892508,0.00023992214276138694
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,9,3630,0.07167133747576929,0.032552943497377224,0.0005403024686880187
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,10,3630,0.07044866618189766,0.025218387426923276,0.0004185660502312285
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,11,3630,0.054158928366403604,0.014525242718180252,0.00024108494212075692
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,12,3630,0.09663347094820059,0.03320845987583699,0.0005511825022424583
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,13,3630,0.10048099308487633,0.03361549621648227,0.000557938350287785
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,14,3630,0.09766335827157353,0.026887830048300768,0.0004462748799945318
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,15,3630,0.15647655939965538,0.055404023760968944,0.0009195767754677243
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,16,3630,0.1540964761323016,0.048154929343736066,0.0007992588198979299
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,17,3630,0.20624746789863288,0.06019845726100927,0.0009991531202686494
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,18,3630,0.16219204859012742,0.04297483017343095,0.0007132813300285387
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,19,3630,0.18351964565922735,0.049458012220727474,0.0008208869376563216
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,20,3630,0.22905530125805826,0.058430273725605955,0.0009698054230519941
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,21,3630,0.20943574718617866,0.04858096470533284,0.0008063300071052457
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,22,3630,0.1973855365447433,0.05285826836824172,0.0008773232101802357
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,23,3630,0.22906882211607021,0.05650928737355128,0.0009379215576677544
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,24,3630,0.2150557800388533,0.04978428646147976,0.0008263023243712578
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,25,3630,0.2226026560731499,0.04862278912434619,0.0008070241943097356
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,26,3630,0.22640787195568243,0.046846546288164044,0.0007775427316132532
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,27,3630,0.2409476582012229,0.045923833433511134,0.0007622278635952719
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,28,3630,0.21587575407642307,0.04676298580361967,0.0007761558236647376
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,8,1,3630,0.17045166449770127,0.037773769856510556,0.0006269559343157428
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,8,2,3630,0.15749566200966678,0.039437124436293026,0.0006545637168756332
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,8,3,3630,0.09108619779430474,0.024442200088708184,0.00040568316192849226
