model,split,metric,source,label,layer,n,mean,median,q25,q75
qwen3_vl_8b,test,per_token,visual,0,14,516,0.02123020886510597,0.01966199848678086,0.014217431866205655,0.026846129894256592
qwen3_vl_8b,test,per_token,visual,0,15,516,0.016217397336385032,0.01561629668260232,0.011947529866145206,0.019996178160337608
qwen3_vl_8b,test,per_token,visual,0,16,516,0.023942165006743107,0.022581285983324054,0.017267684098128434,0.029317272970309623
qwen3_vl_8b,test,per_token,visual,0,17,516,0.018542659253843137,0.017398221854007606,0.012823108388827397,0.022632168630758922
qwen3_vl_8b,test,per_token,visual,0,18,516,0.023708502265696152,0.02269420012449607,0.017621494558771395,0.028640141487121584
qwen3_vl_8b,test,per_token,visual,0,19,516,0.03141451869098058,0.031022287148695725,0.02387136220932007,0.038291264953035295
qwen3_vl_8b,test,per_token,visual,0,20,516,0.0193302949264407,0.017612138758514525,0.011614137750405531,0.02507056434949239
qwen3_vl_8b,test,per_token,visual,0,21,516,0.025919328664527796,0.025332792355464054,0.016034432649612428,0.03401653558015823
qwen3_vl_8b,test,per_token,visual,0,22,516,0.025962717841184542,0.025568547187707364,0.017925333726656188,0.03214297881493201
qwen3_vl_8b,test,per_token,visual,0,23,516,0.015708860802907763,0.014713318347930908,0.011820616253784725,0.019287880261739096
qwen3_vl_8b,test,per_token,visual,0,24,516,0.04412312375892834,0.04202619314193726,0.03237862851404824,0.05439121882120768
qwen3_vl_8b,test,per_token,visual,0,25,516,0.05312398534496607,0.050911614497502644,0.04153620995008028,0.061252094965714675
qwen3_vl_8b,test,per_token,visual,0,26,516,0.021067129658238006,0.019619817978296525,0.01378522833188375,0.027122487660610314
qwen3_vl_8b,test,per_token,visual,0,27,516,0.047711510329482155,0.045336569761618595,0.03217770319718581,0.059598782429328326
qwen3_vl_8b,test,per_token,visual,0,28,516,0.030059916891688052,0.02816619396209717,0.020049735636283192,0.03779362806907067
qwen3_vl_8b,test,per_token,visual,0,29,516,0.034209327261099265,0.030574243374359912,0.018874112367630005,0.04523058657844861
qwen3_vl_8b,test,per_token,visual,0,30,516,0.06546403451218402,0.0595674015122793,0.042063584694495566,0.08418895702016839
qwen3_vl_8b,test,per_token,visual,0,31,516,0.03311700323226576,0.030638279914855956,0.019411935256077692,0.04322824869400416
qwen3_vl_8b,test,per_token,visual,0,32,516,0.04277028807947625,0.04036881923675537,0.024354184974323623,0.056778939565022786
qwen3_vl_8b,test,per_token,visual,0,33,516,0.047198772493933346,0.040417696634928384,0.023361561023272002,0.06409048019311367
qwen3_vl_8b,test,per_token,visual,0,34,516,0.06746872267959798,0.06004694104194641,0.03810159340500832,0.08983655929565429
qwen3_vl_8b,test,per_token,visual,0,35,516,0.0749774212123863,0.06736571972186749,0.04562520821889242,0.09638776216751489
qwen3_vl_8b,test,per_token,visual,0,36,516,0.0634197012186347,0.05839914541978103,0.04655982878526695,0.07521424330197848
qwen3_vl_8b,test,per_token,visual,1,1,2511,0.001224278883509217,0.0010087446371714274,0.0005848781764507294,0.0015656733885407448
qwen3_vl_8b,test,per_token,visual,1,2,2511,0.0021671258047451904,0.001634180710916704,0.0009852427664475564,0.0029022996089397334
qwen3_vl_8b,test,per_token,visual,1,3,2511,0.008314647961814732,0.006472160281236813,0.004172339485241816,0.010316777198742598
qwen3_vl_8b,test,per_token,visual,1,4,2511,0.003929123775230401,0.003011340361375075,0.0016058871302849207,0.005073074652598455
qwen3_vl_8b,test,per_token,visual,1,5,2511,0.0029816390765081144,0.0022732792297999065,0.0012494353577494621,0.003889038547491416
qwen3_vl_8b,test,per_token,visual,1,6,2511,0.0034879641688803824,0.0027815093596776324,0.0015801301827797524,0.004559059326465313
qwen3_vl_8b,test,per_token,visual,1,7,2511,0.004382375786267656,0.003233260114987691,0.0014287953193371113,0.006482256375826322
qwen3_vl_8b,test,per_token,visual,1,8,2511,0.002864994812770108,0.0023831574122111002,0.0014594038824240368,0.0038064356562164093
qwen3_vl_8b,test,per_token,visual,1,9,2511,0.013712751008278986,0.012103843688964843,0.007934936529550796,0.01791073560714722
qwen3_vl_8b,test,per_token,visual,1,10,2511,0.02267298845508612,0.021432749927043915,0.01264515065229856,0.0293970931493319
qwen3_vl_8b,test,per_token,visual,1,11,2511,0.016667834410014196,0.01540831602536715,0.010846662521362304,0.02058679819107056
qwen3_vl_8b,test,per_token,visual,1,12,2511,0.016434867854643754,0.01520993769003744,0.010720045260893993,0.02061023314793905
qwen3_vl_8b,test,per_token,visual,1,13,2511,0.014039892845019044,0.012481486797332764,0.009265391031901042,0.017434783528248468
qwen3_vl_8b,test,per_token,visual,1,14,2511,0.024924647917458107,0.023104102794940656,0.01740090767542521,0.03148883998394013
qwen3_vl_8b,test,per_token,visual,1,15,2511,0.020829219929125467,0.02027901869553786,0.015910017677381927,0.024808208759014422
qwen3_vl_8b,test,per_token,visual,1,16,2511,0.02701598131125778,0.026093932787577313,0.020171910921732587,0.032468225061893466
qwen3_vl_8b,test,per_token,visual,1,17,2511,0.02442926938957862,0.022730614344278973,0.017224667683625832,0.029847627729177477
qwen3_vl_8b,test,per_token,visual,1,18,2511,0.027723177209062946,0.02686272037326464,0.02112903900635548,0.03295432840074812
qwen3_vl_8b,test,per_token,visual,1,19,2511,0.035772777298276055,0.03496145248413086,0.02886266549428304,0.04154753920796153
qwen3_vl_8b,test,per_token,visual,1,20,2511,0.026229176761497927,0.024756882871900285,0.018725481018041952,0.032650498549143474
qwen3_vl_8b,test,per_token,visual,1,21,2511,0.03286831630329178,0.032228550043973056,0.024444650931236073,0.04017944935040596
qwen3_vl_8b,test,per_token,visual,1,22,2511,0.03419583920312342,0.032830638885498045,0.026020996495069962,0.041249934954520985
qwen3_vl_8b,test,per_token,visual,1,23,2511,0.018596380489074714,0.01777448256810506,0.013572959471971562,0.022376086946689723
qwen3_vl_8b,test,per_token,visual,1,24,2511,0.05279312159880168,0.05138313586895282,0.04024072316976694,0.06362703878145952
qwen3_vl_8b,test,per_token,visual,1,25,2511,0.06246888806239583,0.06150875825148362,0.047547134757041934,0.07423340128018306
qwen3_vl_8b,test,per_token,visual,1,26,2511,0.026598565872547532,0.02491024653116862,0.017709137201309205,0.03382992744445801
qwen3_vl_8b,test,per_token,visual,1,27,2511,0.05495064969166709,0.052786000569661456,0.03958290173457219,0.06729087218260155
qwen3_vl_8b,test,per_token,visual,1,28,2511,0.042490032835680425,0.03997522153352436,0.027544465431800252,0.05399006550128643
qwen3_vl_8b,test,per_token,visual,1,29,2511,0.049025168655760586,0.04456039746602376,0.03022284972362029,0.06344360927323917
qwen3_vl_8b,test,per_token,visual,1,30,2511,0.08425384931362831,0.07403199251960306,0.048064209960755847,0.10841718872388204
qwen3_vl_8b,test,per_token,visual,1,31,2511,0.04098172059619992,0.036531474040104796,0.024730836489261724,0.05174518545468648
qwen3_vl_8b,test,per_token,visual,1,32,2511,0.05881981790629292,0.054413590166303843,0.03689331482438481,0.0750813897450765
qwen3_vl_8b,test,per_token,visual,1,33,2511,0.05434664352318168,0.04807585080464681,0.03003365139166514,0.07177147070566813
qwen3_vl_8b,test,per_token,visual,1,34,2511,0.07757232870509655,0.06848482767740885,0.04538767008522918,0.1013519715040158
qwen3_vl_8b,test,per_token,visual,1,35,2511,0.08817615974540643,0.07984375586876502,0.05629157304763794,0.1092757201057595
qwen3_vl_8b,test,per_token,visual,1,36,2511,0.08018077918411959,0.07190604527791342,0.0530676871079665,0.09855537047752969
internvl_2_5_8b,test,per_token,prompt,0,1,373,0.007129895710852268,0.004977559024285126,0.0033400411651070628,0.008859436896662893
internvl_2_5_8b,test,per_token,prompt,0,2,373,0.008293119712374864,0.007820270939191687,0.007030012338613493,0.00924760330027701
internvl_2_5_8b,test,per_token,prompt,0,3,373,0.017661078505803868,0.017051588242663587,0.01567514173491093,0.019016384448475167
internvl_2_5_8b,test,per_token,prompt,0,4,373,0.0272973414141174,0.027239912836583762,0.025660671349734394,0.028898806495557698
internvl_2_5_8b,test,per_token,prompt,0,5,373,0.04523942238158869,0.044636981747316895,0.041489585508575795,0.048765146090382974
internvl_2_5_8b,test,per_token,prompt,0,6,373,0.046467767910983664,0.04567571340053941,0.04343849123584472,0.04916938537540513
internvl_2_5_8b,test,per_token,prompt,0,7,373,0.06656397611770427,0.06594978792782058,0.062026585241255816,0.07027820446403764
internvl_2_5_8b,test,per_token,prompt,0,8,373,0.0792376258908107,0.07798030705141303,0.07306360340485948,0.08380493187308145
internvl_2_5_8b,test,per_token,prompt,0,9,373,0.0875168594460686,0.0866585021742919,0.08096303740499675,0.09287065091796519
internvl_2_5_8b,test,per_token,prompt,0,10,373,0.08075306162194383,0.07935528036302587,0.07035495736636221,0.08996548357806335
internvl_2_5_8b,test,per_token,prompt,0,11,373,0.10902300241178474,0.10689511222465496,0.09935655272939974,0.11761753653471325
internvl_2_5_8b,test,per_token,prompt,0,12,373,0.09227697207462232,0.09038164983004597,0.08266053893385106,0.1002606104458599
internvl_2_5_8b,test,per_token,prompt,0,13,373,0.08003877091470996,0.07765141651283816,0.06983061343739141,0.08805385643583057
internvl_2_5_8b,test,per_token,prompt,0,14,373,0.08872604895966331,0.0869275547198153,0.07668610657024796,0.09663918225435607
internvl_2_5_8b,test,per_token,prompt,0,15,373,0.09019937887108495,0.08637849694267581,0.07807764525516957,0.09913535074572012
internvl_2_5_8b,test,per_token,prompt,0,16,373,0.08158850968413657,0.07838129901210777,0.06797363261596599,0.08906971646501916
internvl_2_5_8b,test,per_token,prompt,0,17,373,0.09184264400021004,0.09058091756846157,0.07916171194405511,0.10198718095697197
internvl_2_5_8b,test,per_token,prompt,0,18,373,0.0771912796497836,0.07462034308576092,0.06706805452891526,0.08330680640002745
internvl_2_5_8b,test,per_token,prompt,0,19,373,0.0947294334359531,0.09351463353544075,0.07669755209852676,0.11047795572656989
internvl_2_5_8b,test,per_token,prompt,0,20,373,0.10241170640212766,0.09843928069416766,0.09082446549603317,0.11052813694238596
internvl_2_5_8b,test,per_token,prompt,0,21,373,0.06362672686696372,0.06104202818200325,0.05335704701220883,0.07107666400510684
internvl_2_5_8b,test,per_token,prompt,0,22,373,0.04782966781867614,0.0470272011547682,0.04021320537555896,0.05276864290187534
internvl_2_5_8b,test,per_token,prompt,0,23,373,0.054401021100102684,0.05353067870081369,0.04983238475584325,0.05820924980798736
internvl_2_5_8b,test,per_token,prompt,0,24,373,0.051457363750474064,0.049309629759851044,0.04399798018857837,0.05646932242962066
internvl_2_5_8b,test,per_token,prompt,0,25,373,0.029379757995587476,0.027451673081876442,0.024411233707464168,0.03160555783168612
internvl_2_5_8b,test,per_token,prompt,0,26,373,0.03892125153362069,0.03786301434748956,0.03483299050796112,0.041337871400173753
internvl_2_5_8b,test,per_token,prompt,0,27,373,0.04366795256317652,0.04287600965264054,0.038603688043232456,0.04732949066133837
internvl_2_5_8b,test,per_token,prompt,0,28,373,0.09503829709666757,0.09363530955618314,0.08698386977630435,0.10306216237222543
internvl_2_5_8b,test,per_token,prompt,0,29,373,0.09036638009481726,0.08830337677084442,0.08149502806606636,0.09720048568643895
internvl_2_5_8b,test,per_token,prompt,0,30,373,0.22861171968380473,0.22636977424346177,0.21454264871343703,0.23857677076011896
internvl_2_5_8b,test,per_token,prompt,0,31,373,0.1655374021765327,0.16438933391223795,0.14974164625579892,0.17971036172405416
internvl_2_5_8b,test,per_token,prompt,0,32,373,0.5525385325605279,0.5482757774048618,0.4912283571736355,0.6094494150685412
internvl_2_5_8b,test,per_token,prompt,1,1,2008,0.010363491335798789,0.00904902296315413,0.004626477971864266,0.014734858182367003
internvl_2_5_8b,test,per_token,prompt,1,2,2008,0.010547361891312638,0.009645934580086241,0.00784750911809949,0.012770433414646374
internvl_2_5_8b,test,per_token,prompt,1,3,2008,0.017902029910247558,0.017613554639410722,0.016127023961092033,0.019272880436525544
internvl_2_5_8b,test,per_token,prompt,1,4,2008,0.028292188266928302,0.02815850812372186,0.026177728580088502,0.030088389785435408
internvl_2_5_8b,test,per_token,prompt,1,5,2008,0.050574271507065165,0.048298294823845414,0.04403502822632228,0.05448564087484036
internvl_2_5_8b,test,per_token,prompt,1,6,2008,0.048811812085336304,0.0477311964272563,0.04412525608079575,0.05232134052338162
internvl_2_5_8b,test,per_token,prompt,1,7,2008,0.07005378946075705,0.06896307410144281,0.06439904917650503,0.07429147351441706
internvl_2_5_8b,test,per_token,prompt,1,8,2008,0.08517956039615039,0.08134778165133737,0.07424917822338882,0.09173755966782794
internvl_2_5_8b,test,per_token,prompt,1,9,2008,0.09759395165668916,0.09398688586744747,0.08556205213660308,0.10370818174877579
internvl_2_5_8b,test,per_token,prompt,1,10,2008,0.08495942078579496,0.08046185550691526,0.07054435530465394,0.09679308639065962
internvl_2_5_8b,test,per_token,prompt,1,11,2008,0.12549712407958688,0.11988704782405485,0.1059496324056194,0.13856852706833575
internvl_2_5_8b,test,per_token,prompt,1,12,2008,0.10461248102149151,0.09910069080381488,0.0870261389908202,0.11615313650223211
internvl_2_5_8b,test,per_token,prompt,1,13,2008,0.0897760095394277,0.08583553971818349,0.07312651764251703,0.10153589965401416
internvl_2_5_8b,test,per_token,prompt,1,14,2008,0.10491768936789148,0.10019959624852554,0.08745779159081785,0.11832543368758966
internvl_2_5_8b,test,per_token,prompt,1,15,2008,0.10913646835203367,0.10236792862581622,0.0842328140913326,0.12865695971517457
internvl_2_5_8b,test,per_token,prompt,1,16,2008,0.09257773206697958,0.0882278500742229,0.07309744425362755,0.10740812241939629
internvl_2_5_8b,test,per_token,prompt,1,17,2008,0.09994354219043064,0.0960125280783229,0.08144781324933449,0.1150973534458899
internvl_2_5_8b,test,per_token,prompt,1,18,2008,0.08872742918616035,0.08357175338928105,0.07185538029352756,0.09978290667537035
internvl_2_5_8b,test,per_token,prompt,1,19,2008,0.10747119828125976,0.10464745421735902,0.0849792406900503,0.12711632103725737
internvl_2_5_8b,test,per_token,prompt,1,20,2008,0.11194695166361265,0.10985434455921807,0.09910566095602137,0.12306066752613073
internvl_2_5_8b,test,per_token,prompt,1,21,2008,0.0746933888168862,0.07107180365086865,0.06066545536564913,0.08581712534838257
internvl_2_5_8b,test,per_token,prompt,1,22,2008,0.054563617117173134,0.05278355555180626,0.04613037083670081,0.06081436669774121
internvl_2_5_8b,test,per_token,prompt,1,23,2008,0.05773096129967047,0.05625256480509831,0.0517104368474455,0.0626577340268081
internvl_2_5_8b,test,per_token,prompt,1,24,2008,0.05833958660165924,0.05744519883903974,0.048810968604292224,0.06612348007443611
internvl_2_5_8b,test,per_token,prompt,1,25,2008,0.03780732284335039,0.03374658772372641,0.028391562539452155,0.04358757762955585
internvl_2_5_8b,test,per_token,prompt,1,26,2008,0.04401534419013189,0.041210482548194705,0.036632780204724574,0.048396043286369865
internvl_2_5_8b,test,per_token,prompt,1,27,2008,0.04795452151484657,0.04425545058620628,0.03984478614321623,0.050807265621447835
internvl_2_5_8b,test,per_token,prompt,1,28,2008,0.10456150926204687,0.10305993356762753,0.0916792358127298,0.11600498435187287
internvl_2_5_8b,test,per_token,prompt,1,29,2008,0.10272487023409943,0.09672338931081217,0.08599825417747654,0.1117904590532167
internvl_2_5_8b,test,per_token,prompt,1,30,2008,0.2569411457253492,0.24730676743534527,0.2274703405294401,0.2798798358084501
internvl_2_5_8b,test,per_token,prompt,1,31,2008,0.19364813317975108,0.18576857339108493,0.16617283845282926,0.21428044768565865
internvl_2_5_8b,test,per_token,prompt,1,32,2008,0.6508779800605331,0.6398486997599581,0.5554331418825313,0.7406448837303157
internvl_2_5_8b,test,per_token,generation,0,1,373,0.023074664633504244,0.014052367162809748,0.009286869442726577,0.026311462485881627
internvl_2_5_8b,test,per_token,generation,0,2,373,0.04185504333472382,0.02181911736471997,0.014944570357395659,0.04587446878755801
internvl_2_5_8b,test,per_token,generation,0,3,373,0.008679026888320236,0.005626188402026816,0.0035391481956407113,0.010896766524434052
internvl_2_5_8b,test,per_token,generation,0,4,373,0.0283151794394834,0.016741454199179818,0.01087954268253441,0.029827405691321474
internvl_2_5_8b,test,per_token,generation,0,5,373,0.03628674026463523,0.023835235132263547,0.01582078440682007,0.04452873343812688
internvl_2_5_8b,test,per_token,generation,0,6,373,0.05879620175038704,0.04039250277694211,0.025262346681572397,0.07252519129465024
internvl_2_5_8b,test,per_token,generation,0,7,373,0.06224710840868662,0.038731778320584026,0.02736112748628811,0.07380021783666542
internvl_2_5_8b,test,per_token,generation,0,8,373,0.0664881593441059,0.04784186414200003,0.031036433137238157,0.07903308105925398
internvl_2_5_8b,test,per_token,generation,0,9,373,0.07409191898150405,0.047174841908809655,0.03254593708893148,0.08770973111455471
internvl_2_5_8b,test,per_token,generation,0,10,373,0.060239165583724344,0.04135432454939114,0.028788826836526026,0.07544776037268873
