model,family,scale,group,label,layer,n,mean,median,q25,q75
internvl_2_5_8b,gated,raw,prompt,0,31,1766,0.5909351999802875,0.5918788611888885,0.5559711903333664,0.6290637999773026
internvl_2_5_8b,gated,raw,prompt,0,32,1766,0.42818814701699187,0.43172183632850647,0.39396123588085175,0.4650251567363739
internvl_2_5_8b,gated,raw,prompt,1,1,9993,0.11306879746073492,0.10192983597517014,0.07371099293231964,0.14187835156917572
internvl_2_5_8b,gated,raw,prompt,1,2,9993,0.20370893173893104,0.17808295786380768,0.12405497580766678,0.2490885853767395
internvl_2_5_8b,gated,raw,prompt,1,3,9993,0.9577677385856829,0.9643650054931641,0.9525665640830994,0.9712408185005188
internvl_2_5_8b,gated,raw,prompt,1,4,9993,0.9017833689240096,0.906496524810791,0.8913588523864746,0.9197714924812317
internvl_2_5_8b,gated,raw,prompt,1,5,9993,0.829598573987584,0.8328460454940796,0.8099337220191956,0.8579244613647461
internvl_2_5_8b,gated,raw,prompt,1,6,9993,0.7579572015976163,0.7594211101531982,0.7341935634613037,0.7876143455505371
internvl_2_5_8b,gated,raw,prompt,1,7,9993,0.7369336238982566,0.7421225309371948,0.7118990421295166,0.7679365277290344
internvl_2_5_8b,gated,raw,prompt,1,8,9993,0.6552645509744213,0.6609625220298767,0.6213218569755554,0.6913487911224365
internvl_2_5_8b,gated,raw,prompt,1,9,9993,0.6538158105196088,0.6523492932319641,0.6112914681434631,0.7028791308403015
internvl_2_5_8b,gated,raw,prompt,1,10,9993,0.5774466650638598,0.5792890787124634,0.5398194193840027,0.615602433681488
internvl_2_5_8b,gated,raw,prompt,1,11,9993,0.5489047161995172,0.5441707968711853,0.5057269334793091,0.5919216275215149
internvl_2_5_8b,gated,raw,prompt,1,12,9993,0.5469004678423948,0.5474103093147278,0.5048080086708069,0.5912309885025024
internvl_2_5_8b,gated,raw,prompt,1,13,9993,0.47561276167257704,0.47211867570877075,0.4185642898082733,0.5349922776222229
internvl_2_5_8b,gated,raw,prompt,1,14,9993,0.47195800199321297,0.4678758680820465,0.40368860960006714,0.5380883812904358
internvl_2_5_8b,gated,raw,prompt,1,15,9993,0.49380250135991177,0.49125421047210693,0.42779341340065,0.5610240697860718
internvl_2_5_8b,gated,raw,prompt,1,16,9993,0.44530752445220234,0.43735161423683167,0.3733252286911011,0.5081062912940979
internvl_2_5_8b,gated,raw,prompt,1,17,9993,0.44919446112715167,0.4491453468799591,0.3693768382072449,0.5207318663597107
internvl_2_5_8b,gated,raw,prompt,1,18,9993,0.5397161108194771,0.5383809208869934,0.4939135015010834,0.5878878235816956
internvl_2_5_8b,gated,raw,prompt,1,19,9993,0.4329977951858878,0.4298560619354248,0.3676924705505371,0.4880386292934418
internvl_2_5_8b,gated,raw,prompt,1,20,9993,0.47789183326401424,0.47133538126945496,0.43244796991348267,0.5148763656616211
internvl_2_5_8b,gated,raw,prompt,1,21,9993,0.5104965874581358,0.5068628191947937,0.45297789573669434,0.5611569881439209
internvl_2_5_8b,gated,raw,prompt,1,22,9993,0.6333621061832196,0.6348026990890503,0.5911052227020264,0.6777197122573853
internvl_2_5_8b,gated,raw,prompt,1,23,9993,0.795217974015025,0.7968223094940186,0.7655036449432373,0.8269723653793335
internvl_2_5_8b,gated,raw,prompt,1,24,9993,0.795999852091178,0.8002129793167114,0.7728885412216187,0.8240407109260559
internvl_2_5_8b,gated,raw,prompt,1,25,9993,0.7537211450311702,0.7533660531044006,0.7125250697135925,0.7940850257873535
internvl_2_5_8b,gated,raw,prompt,1,26,9993,0.7858419654394898,0.7837177515029907,0.7464876174926758,0.8233798742294312
internvl_2_5_8b,gated,raw,prompt,1,27,9993,0.824256024681655,0.8294103145599365,0.7991568446159363,0.8566842079162598
internvl_2_5_8b,gated,raw,prompt,1,28,9993,0.8134436652927891,0.8188095688819885,0.7970961332321167,0.8375420570373535
internvl_2_5_8b,gated,raw,prompt,1,29,9993,0.6807005561298837,0.683323860168457,0.6421942710876465,0.7233569025993347
internvl_2_5_8b,gated,raw,prompt,1,30,9993,0.6346027371603621,0.6333798766136169,0.5933729410171509,0.6742498278617859
internvl_2_5_8b,gated,raw,prompt,1,31,9993,0.5956637355399528,0.5973763465881348,0.5569166541099548,0.6368932127952576
internvl_2_5_8b,gated,raw,prompt,1,32,9993,0.43421019590555293,0.43742379546165466,0.39595338702201843,0.47618985176086426
internvl_2_5_8b,gated,raw,generation,0,1,1766,0.2677827475999618,0.27211278676986694,0.2084847390651703,0.3475359082221985
internvl_2_5_8b,gated,raw,generation,0,2,1766,0.12528132095232622,0.1256798356771469,0.10340406745672226,0.1458250656723976
internvl_2_5_8b,gated,raw,generation,0,3,1766,0.01489692418958669,0.013404087629169226,0.009932574583217502,0.018364233896136284
internvl_2_5_8b,gated,raw,generation,0,4,1766,0.037392508692613305,0.03667578659951687,0.029706661589443684,0.044487861916422844
internvl_2_5_8b,gated,raw,generation,0,5,1766,0.06311785963934552,0.0627639926970005,0.04985484015196562,0.07555487379431725
internvl_2_5_8b,gated,raw,generation,0,6,1766,0.09126029266012856,0.09153967723250389,0.0717895608395338,0.11061130464076996
internvl_2_5_8b,gated,raw,generation,0,7,1766,0.10199741915391498,0.10210400819778442,0.08213040046393871,0.12164466269314289
internvl_2_5_8b,gated,raw,generation,0,8,1766,0.12664161901393672,0.12604930251836777,0.09772486053407192,0.1539587751030922
internvl_2_5_8b,gated,raw,generation,0,9,1766,0.1687982924723426,0.16925294697284698,0.13992318138480186,0.198861014097929
internvl_2_5_8b,gated,raw,generation,0,10,1766,0.14016015950056682,0.13843369483947754,0.10901639424264431,0.17265016958117485
internvl_2_5_8b,gated,raw,generation,0,11,1766,0.21117144894795672,0.21099703758955002,0.17610009014606476,0.24967873841524124
internvl_2_5_8b,gated,raw,generation,0,12,1766,0.16222694915290056,0.16007619351148605,0.12657173722982407,0.1953933872282505
internvl_2_5_8b,gated,raw,generation,0,13,1766,0.16235373597876893,0.15834739059209824,0.124492721632123,0.19558921828866005
internvl_2_5_8b,gated,raw,generation,0,14,1766,0.2543816560940524,0.25583575665950775,0.20833438634872437,0.3015243709087372
internvl_2_5_8b,gated,raw,generation,0,15,1766,0.22825398450318643,0.22755248099565506,0.1809624694287777,0.27521129697561264
internvl_2_5_8b,gated,raw,generation,0,16,1766,0.16641381366593955,0.15959127992391586,0.11920547671616077,0.2069011814892292
internvl_2_5_8b,gated,raw,generation,0,17,1766,0.20573386147888303,0.20262490957975388,0.16320322081446648,0.24452343583106995
internvl_2_5_8b,gated,raw,generation,0,18,1766,0.24369448857299672,0.24390561878681183,0.2017475627362728,0.28179872035980225
internvl_2_5_8b,gated,raw,generation,0,19,1766,0.22923216959493212,0.22818080335855484,0.1896096207201481,0.2678535208106041
internvl_2_5_8b,gated,raw,generation,0,20,1766,0.1823350211957708,0.17734121531248093,0.14484238252043724,0.2139340303838253
internvl_2_5_8b,gated,raw,generation,0,21,1766,0.2002601264506612,0.19562658667564392,0.1614682339131832,0.23574256524443626
internvl_2_5_8b,gated,raw,generation,0,22,1766,0.17945325976324142,0.17671754211187363,0.1447693295776844,0.2117627076804638
internvl_2_5_8b,gated,raw,generation,0,23,1766,0.0935203245643733,0.09173204749822617,0.07041717506945133,0.11434240266680717
internvl_2_5_8b,gated,raw,generation,0,24,1766,0.11589808839806783,0.10963431000709534,0.08984286896884441,0.13162922486662865
internvl_2_5_8b,gated,raw,generation,0,25,1766,0.08905394682776718,0.08590248972177505,0.06646188348531723,0.10950266569852829
internvl_2_5_8b,gated,raw,generation,0,26,1766,0.09263541520861139,0.09166959673166275,0.07119867391884327,0.11302271857857704
internvl_2_5_8b,gated,raw,generation,0,27,1766,0.08857174471889792,0.08497795462608337,0.06872719712555408,0.10479632392525673
internvl_2_5_8b,gated,raw,generation,0,28,1766,0.10975953367236044,0.10773557052016258,0.09084002114832401,0.1286720298230648
internvl_2_5_8b,gated,raw,generation,0,29,1766,0.17830912632359316,0.17424248158931732,0.1497349515557289,0.20189375802874565
internvl_2_5_8b,gated,raw,generation,0,30,1766,0.2118204806826899,0.21260669082403183,0.1793477199971676,0.24266331270337105
internvl_2_5_8b,gated,raw,generation,0,31,1766,0.24295338377829045,0.24287612736225128,0.209132369607687,0.2774732932448387
internvl_2_5_8b,gated,raw,generation,0,32,1766,0.40056708869381913,0.40449683368206024,0.377448707818985,0.42917101085186005
internvl_2_5_8b,gated,raw,generation,1,1,9993,0.198985523369693,0.19275328516960144,0.09875110536813736,0.2867736518383026
internvl_2_5_8b,gated,raw,generation,1,2,9993,0.10595776625335467,0.10431113094091415,0.07896395772695541,0.13172346353530884
internvl_2_5_8b,gated,raw,generation,1,3,9993,0.011575918614668728,0.01000178698450327,0.006073592230677605,0.0152980275452137
internvl_2_5_8b,gated,raw,generation,1,4,9993,0.029519659133021667,0.02894948422908783,0.019856182858347893,0.037657178938388824
internvl_2_5_8b,gated,raw,generation,1,5,9993,0.04683959037073894,0.04627261310815811,0.02742665633559227,0.06338401138782501
internvl_2_5_8b,gated,raw,generation,1,6,9993,0.06789046464323696,0.0667748972773552,0.03597944602370262,0.09429865330457687
internvl_2_5_8b,gated,raw,generation,1,7,9993,0.0769358381889384,0.07734959572553635,0.04661133140325546,0.10299326479434967
internvl_2_5_8b,gated,raw,generation,1,8,9993,0.0942811859909728,0.09164160490036011,0.05218062922358513,0.12863768637180328
internvl_2_5_8b,gated,raw,generation,1,9,9993,0.1312339938560069,0.13312454521656036,0.08449484407901764,0.17434333264827728
internvl_2_5_8b,gated,raw,generation,1,10,9993,0.09795664972781779,0.09415709972381592,0.052977558225393295,0.13628517091274261
internvl_2_5_8b,gated,raw,generation,1,11,9993,0.16160809299776704,0.16688832640647888,0.10741103440523148,0.2155505269765854
internvl_2_5_8b,gated,raw,generation,1,12,9993,0.1215685127329286,0.11884862184524536,0.07057836651802063,0.16679725050926208
internvl_2_5_8b,gated,raw,generation,1,13,9993,0.11756912248816208,0.11323805153369904,0.06523298472166061,0.16245901584625244
internvl_2_5_8b,gated,raw,generation,1,14,9993,0.19707079728910404,0.19542278349399567,0.11847039312124252,0.2661682367324829
internvl_2_5_8b,gated,raw,generation,1,15,9993,0.17985790921808523,0.17334908246994019,0.11036098003387451,0.2390867918729782
internvl_2_5_8b,gated,raw,generation,1,16,9993,0.12091132060480296,0.11182825267314911,0.06854834407567978,0.1624298393726349
internvl_2_5_8b,gated,raw,generation,1,17,9993,0.1649455003205336,0.15833190083503723,0.10717590153217316,0.21555021405220032
internvl_2_5_8b,gated,raw,generation,1,18,9993,0.20380748513413868,0.20652049779891968,0.15155372023582458,0.25613483786582947
internvl_2_5_8b,gated,raw,generation,1,19,9993,0.19488037528193736,0.19062404334545135,0.1429453343153,0.24418415129184723
internvl_2_5_8b,gated,raw,generation,1,20,9993,0.15578631837587154,0.14849893748760223,0.11331300437450409,0.191016286611557
internvl_2_5_8b,gated,raw,generation,1,21,9993,0.16785886444048512,0.16095370054244995,0.11811540275812149,0.20991267263889313
internvl_2_5_8b,gated,raw,generation,1,22,9993,0.15609839550204285,0.15326306223869324,0.10987355560064316,0.19645839929580688
internvl_2_5_8b,gated,raw,generation,1,23,9993,0.08022770253192295,0.07615823298692703,0.05728058144450188,0.09908773750066757
internvl_2_5_8b,gated,raw,generation,1,24,9993,0.10843331706836443,0.10291332006454468,0.08493021875619888,0.12717348337173462
internvl_2_5_8b,gated,raw,generation,1,25,9993,0.06789214495745798,0.06304587423801422,0.040388233959674835,0.08944286406040192
internvl_2_5_8b,gated,raw,generation,1,26,9993,0.0774511771199612,0.07221737504005432,0.05185592919588089,0.09904941916465759
internvl_2_5_8b,gated,raw,generation,1,27,9993,0.07287952560198166,0.06884930282831192,0.05162514001131058,0.08943307399749756
internvl_2_5_8b,gated,raw,generation,1,28,9993,0.10164320014946907,0.09865643084049225,0.0832282304763794,0.11716774851083755
internvl_2_5_8b,gated,raw,generation,1,29,9993,0.15374544991914138,0.1504223346710205,0.11896348744630814,0.1831451803445816
internvl_2_5_8b,gated,raw,generation,1,30,9993,0.18050095137109165,0.1794162541627884,0.1421239972114563,0.2142658531665802
internvl_2_5_8b,gated,raw,generation,1,31,9993,0.21229518858801075,0.21146026253700256,0.1698925644159317,0.2542577087879181
internvl_2_5_8b,gated,raw,generation,1,32,9993,0.36558899846620224,0.3709011673927307,0.32300862669944763,0.4082261025905609
internvl_2_5_8b,gated,raw,visual,0,1,1766,0.05254092542212013,0.04886866360902786,0.038405402563512325,0.06211759988218546
internvl_2_5_8b,gated,raw,visual,0,2,1766,0.022344055251478895,0.021349983289837837,0.016134037636220455,0.027543602045625448
internvl_2_5_8b,gated,raw,visual,0,3,1766,0.0024957851130727074,0.0022653857013210654,0.0016635806823614985,0.0031095781014300883
internvl_2_5_8b,gated,raw,visual,0,4,1766,0.0038633831256698913,0.003539994009770453,0.002669882611371577,0.004729315638542175
internvl_2_5_8b,gated,raw,visual,0,5,1766,0.011248793123640112,0.009828084614127874,0.007216199883259833,0.013539286097511649
internvl_2_5_8b,gated,raw,visual,0,6,1766,0.017696812791757218,0.014604696072638035,0.010485506383702159,0.021512535400688648
internvl_2_5_8b,gated,raw,visual,0,7,1766,0.019928501445208364,0.016935125924646854,0.011800604406744242,0.02394175063818693
internvl_2_5_8b,gated,raw,visual,0,8,1766,0.042791021807437775,0.038850557059049606,0.025848728138953447,0.054560862481594086
internvl_2_5_8b,gated,raw,visual,0,9,1766,0.0232411107414382,0.020625701174139977,0.016414265614002943,0.027406795416027308
internvl_2_5_8b,gated,raw,visual,0,10,1766,0.0857500761158296,0.0812094695866108,0.05422401241958141,0.11394669860601425
internvl_2_5_8b,gated,raw,visual,0,11,1766,0.03877262562228048,0.03565470688045025,0.02420090325176716,0.0498462887480855
internvl_2_5_8b,gated,raw,visual,0,12,1766,0.06726443822867957,0.06376450508832932,0.04025841597467661,0.09034375101327896
internvl_2_5_8b,gated,raw,visual,0,13,1766,0.1154354429296993,0.11455851793289185,0.07256888039410114,0.15460341423749924
internvl_2_5_8b,gated,raw,visual,0,14,1766,0.047063549774849736,0.0425430815666914,0.027934998273849487,0.06111034378409386
internvl_2_5_8b,gated,raw,visual,0,15,1766,0.07315716958770345,0.0707208700478077,0.04567443486303091,0.09667917340993881
internvl_2_5_8b,gated,raw,visual,0,16,1766,0.1617540195739869,0.16189420223236084,0.10058368369936943,0.21751534566283226
internvl_2_5_8b,gated,raw,visual,0,17,1766,0.1159852240735608,0.1147557832300663,0.07198883034288883,0.1533244289457798
internvl_2_5_8b,gated,raw,visual,0,18,1766,0.057955117115570554,0.053004512563347816,0.031312343664467335,0.08119778893887997
internvl_2_5_8b,gated,raw,visual,0,19,1766,0.10605256371242273,0.10085012391209602,0.06352034211158752,0.14447005093097687
internvl_2_5_8b,gated,raw,visual,0,20,1766,0.13160410731749256,0.12944506108760834,0.07999983616173267,0.17930429801344872
internvl_2_5_8b,gated,raw,visual,0,21,1766,0.11206337589230536,0.10622964799404144,0.06677702441811562,0.15421133860945702
internvl_2_5_8b,gated,raw,visual,0,22,1766,0.07029704198912039,0.06325890123844147,0.0356620829552412,0.10095824487507343
internvl_2_5_8b,gated,raw,visual,0,23,1766,0.04229216732937496,0.03480815514922142,0.01863951049745083,0.06029741559177637
internvl_2_5_8b,gated,raw,visual,0,24,1766,0.025495195224335878,0.022211278788745403,0.012855143751949072,0.03511469345539808
internvl_2_5_8b,gated,raw,visual,0,25,1766,0.077035744301131,0.06966529414057732,0.03205104265362024,0.11603940092027187
internvl_2_5_8b,gated,raw,visual,0,26,1766,0.054691445216573965,0.047601956874132156,0.020813053473830223,0.08242378942668438
internvl_2_5_8b,gated,raw,visual,0,27,1766,0.03829986496318537,0.032945020124316216,0.016960361506789923,0.05515047907829285
internvl_2_5_8b,gated,raw,visual,0,28,1766,0.019033879634295616,0.016501585952937603,0.00986948562785983,0.02634822903200984
internvl_2_5_8b,gated,raw,visual,0,29,1766,0.06450413596459864,0.05513617768883705,0.030392004642635584,0.09268984571099281
internvl_2_5_8b,gated,raw,visual,0,30,1766,0.07397563658899386,0.07022522017359734,0.04203238617628813,0.10217197425663471
internvl_2_5_8b,gated,raw,visual,0,31,1766,0.0644664499077562,0.05949297547340393,0.03451284486800432,0.09046021476387978
internvl_2_5_8b,gated,raw,visual,0,32,1766,0.04446398462553847,0.040121233090758324,0.02422174159437418,0.05920583754777908
internvl_2_5_8b,gated,raw,visual,1,1,9993,0.06692018248048547,0.06465016305446625,0.04620644450187683,0.08574280887842178
internvl_2_5_8b,gated,raw,visual,1,2,9993,0.024425183988828574,0.02345031127333641,0.018172789365053177,0.02949434705078602
internvl_2_5_8b,gated,raw,visual,1,3,9993,0.0030125256404887144,0.0027727321721613407,0.0020243593025952578,0.0037183358799666166
internvl_2_5_8b,gated,raw,visual,1,4,9993,0.004817315153947219,0.004482095129787922,0.003380520734935999,0.005840956699103117
internvl_2_5_8b,gated,raw,visual,1,5,9993,0.015653902665829087,0.014023514464497566,0.009761672466993332,0.019956015050411224
internvl_2_5_8b,gated,raw,visual,1,6,9993,0.03348674485317798,0.027203287929296494,0.016977127641439438,0.04888063296675682
internvl_2_5_8b,gated,raw,visual,1,7,9993,0.034454851361468954,0.030011296272277832,0.018999459221959114,0.047791317105293274
internvl_2_5_8b,gated,raw,visual,1,8,9993,0.06578989806347826,0.06423988193273544,0.04347830265760422,0.08522580564022064
internvl_2_5_8b,gated,raw,visual,1,9,9993,0.0377599539103919,0.03418412432074547,0.023222971707582474,0.05053753778338432
internvl_2_5_8b,gated,raw,visual,1,10,9993,0.12409962699086408,0.1258586049079895,0.09056328982114792,0.15775345265865326
internvl_2_5_8b,gated,raw,visual,1,11,9993,0.05966315225879882,0.056937672197818756,0.040027108043432236,0.07853962481021881
internvl_2_5_8b,gated,raw,visual,1,12,9993,0.09951281456865223,0.10018932819366455,0.07312082499265671,0.12734447419643402
internvl_2_5_8b,gated,raw,visual,1,13,9993,0.14909920052972025,0.15076644718647003,0.12046446651220322,0.17970936000347137
internvl_2_5_8b,gated,raw,visual,1,14,9993,0.07440222375643171,0.07001245021820068,0.047739699482917786,0.10052404552698135
internvl_2_5_8b,gated,raw,visual,1,15,9993,0.10085649069407589,0.10246980935335159,0.07527918368577957,0.1277083158493042
internvl_2_5_8b,gated,raw,visual,1,16,9993,0.20122288861089696,0.20783966779708862,0.16262947022914886,0.24336597323417664
internvl_2_5_8b,gated,raw,visual,1,17,9993,0.15218949229599543,0.15571169555187225,0.11921000480651855,0.18789905309677124
internvl_2_5_8b,gated,raw,visual,1,18,9993,0.08036302802034384,0.08399853110313416,0.05707186460494995,0.10357927531003952
internvl_2_5_8b,gated,raw,visual,1,19,9993,0.14640921337350518,0.15351077914237976,0.10372555255889893,0.18744370341300964
internvl_2_5_8b,gated,raw,visual,1,20,9993,0.17562706986762622,0.18459969758987427,0.1315680295228958,0.2210913598537445
internvl_2_5_8b,gated,raw,visual,1,21,9993,0.15493169090750003,0.15972861647605896,0.10973082482814789,0.1968444585800171
internvl_2_5_8b,gated,raw,visual,1,22,9993,0.09855470790817232,0.10089164227247238,0.062388766556978226,0.13089483976364136
internvl_2_5_8b,gated,raw,visual,1,23,9993,0.05515076158473947,0.05363070219755173,0.0346689373254776,0.07222224771976471
internvl_2_5_8b,gated,raw,visual,1,24,9993,0.03209434648684301,0.030009282752871513,0.02109016291797161,0.04136069864034653
internvl_2_5_8b,gated,raw,visual,1,25,9993,0.10071105961050159,0.10260630398988724,0.06118396669626236,0.134922593832016
internvl_2_5_8b,gated,raw,visual,1,26,9993,0.07698274941553061,0.07725875824689865,0.04712552949786186,0.10470502823591232
internvl_2_5_8b,gated,raw,visual,1,27,9993,0.04595669157395366,0.04468751698732376,0.028852658346295357,0.06045330688357353
internvl_2_5_8b,gated,raw,visual,1,28,9993,0.02392536114425438,0.022199349477887154,0.015136710368096828,0.031329069286584854
internvl_2_5_8b,gated,raw,visual,1,29,9993,0.08427603455016172,0.08043386042118073,0.0513424277305603,0.1143835261464119
internvl_2_5_8b,gated,raw,visual,1,30,9993,0.09616939368163402,0.09549716860055923,0.06898049265146255,0.12310738861560822
internvl_2_5_8b,gated,raw,visual,1,31,9993,0.08749328540116369,0.08639620989561081,0.060792092233896255,0.11219780892133713
internvl_2_5_8b,gated,raw,visual,1,32,9993,0.06910264742051174,0.0657150074839592,0.04471195116639137,0.08973438292741776
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,1,1766,0.13866096578057463,0.12656917423009872,0.10329100117087364,0.16481995582580566
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,2,1766,0.23047277657578816,0.19519614428281784,0.13783269748091698,0.28664832562208176
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,3,1766,0.9559179390974434,0.9613602459430695,0.9515035599470139,0.968641921877861
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,4,1766,0.8953315205640019,0.8984977900981903,0.8850189596414566,0.9117103666067123
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,5,1766,0.8220312322378116,0.8254428803920746,0.8047841191291809,0.8463934808969498
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,6,1766,0.7622420757777972,0.7620112597942352,0.7352591007947922,0.790309265255928
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,7,1766,0.7440427362213242,0.7432041168212891,0.7201938629150391,0.7719926983118057
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,8,1766,0.6898246238963722,0.6920916736125946,0.6534455269575119,0.7299795001745224
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,9,1766,0.6453389424360267,0.6427871584892273,0.6093134582042694,0.6777522414922714
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,10,1766,0.6577708788600034,0.6574839949607849,0.6225038319826126,0.693999633193016
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,11,1766,0.5551036069062059,0.5520086288452148,0.523766353726387,0.5848544389009476
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,12,1766,0.6082993115879604,0.6071512401103973,0.5716075152158737,0.6499837785959244
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,13,1766,0.581834753833939,0.5805793702602386,0.5424880683422089,0.6238501369953156
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,14,1766,0.4854173876201715,0.4786364287137985,0.42995409667491913,0.5350198000669479
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,15,1766,0.5392971881185389,0.5342022776603699,0.4857994019985199,0.5935025364160538
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,16,1766,0.60063481248603,0.599633663892746,0.5491576641798019,0.6536305248737335
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,17,1766,0.5666098016043144,0.5662130415439606,0.5090156048536301,0.6283167004585266
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,18,1766,0.5849769405539686,0.58404740691185,0.5482646226882935,0.6250392198562622
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,19,1766,0.5557265077144886,0.5567973256111145,0.5074638426303864,0.6054521948099136
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,20,1766,0.6381091034527138,0.643790066242218,0.608067587018013,0.6757180392742157
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,21,1766,0.6367102147566233,0.634987860918045,0.5955017954111099,0.6795099824666977
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,22,1766,0.7044789015673025,0.7031274735927582,0.6666859835386276,0.7427743524312973
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,23,1766,0.8378117348268915,0.8414739668369293,0.8115142285823822,0.8673100769519806
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,24,1766,0.8203086875471901,0.8315427899360657,0.7999231666326523,0.8524213582277298
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,25,1766,0.8359984348813918,0.8372364640235901,0.8078958839178085,0.868599146604538
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,26,1766,0.848217025787347,0.8508334159851074,0.8188111484050751,0.880110040307045
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,27,1766,0.8523282731038393,0.8579990863800049,0.8306297957897186,0.8813810348510742
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,28,1766,0.8281617210007199,0.8331671059131622,0.8116279244422913,0.8510529696941376
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,29,1766,0.7358158090545259,0.7401300370693207,0.7049747258424759,0.7705339044332504
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,30,1766,0.7001161434237306,0.7007848620414734,0.6653036624193192,0.7338373810052872
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,31,1766,0.6554016493353676,0.6560280025005341,0.6197230964899063,0.6945228725671768
internvl_2_5_8b,gated,raw,visual_prompt_sum,0,32,1766,0.47265213182025156,0.47478677332401276,0.43836072087287903,0.5098704397678375
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,1,9993,0.17998897992346627,0.17180314660072327,0.12294691801071167,0.22833392024040222
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,2,9993,0.22813411574968434,0.20297743380069733,0.1500813364982605,0.27280059456825256
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,3,9993,0.9607802642678075,0.9671921133995056,0.9554792642593384,0.9745099544525146
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,4,9993,0.9066006840156542,0.910923957824707,0.8961512446403503,0.9242755174636841
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,5,9993,0.8452524766215977,0.8468667268753052,0.8237842917442322,0.8755714893341064
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,6,9993,0.7914439462867433,0.7964704036712646,0.7555329203605652,0.829858124256134
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,7,9993,0.7713884753715159,0.7750830054283142,0.7394055724143982,0.8106277585029602
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,8,9993,0.7210544490304903,0.7254734635353088,0.6778097748756409,0.7699546813964844
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,9,9993,0.6915757642440251,0.6875131726264954,0.6388956904411316,0.7513220906257629
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,10,9993,0.7015462921701023,0.7035663723945618,0.6537196636199951,0.755835235118866
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,11,9993,0.6085678688465302,0.5997981429100037,0.5545247793197632,0.6601064801216125
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,12,9993,0.6464132823239772,0.6449338793754578,0.5946453809738159,0.7048602104187012
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,13,9993,0.6247119623319584,0.6224703788757324,0.5712332129478455,0.6807205080986023
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,14,9993,0.5463602260389996,0.5413656234741211,0.4589797556400299,0.633954644203186
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,15,9993,0.5946589920119556,0.5953899025917053,0.5187509059906006,0.6762136220932007
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,16,9993,0.6465304131980959,0.6519750356674194,0.5823380947113037,0.7153860926628113
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,17,9993,0.6013839532882438,0.6091032028198242,0.5280921459197998,0.6789474487304688
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,18,9993,0.6200791388603942,0.6173670291900635,0.5696653127670288,0.6749680638313293
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,19,9993,0.5794070085599522,0.584376335144043,0.5176661014556885,0.6444354057312012
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,20,9993,0.6535189032135611,0.6639212369918823,0.6141735315322876,0.7028334140777588
internvl_2_5_8b,gated,raw,visual_prompt_sum,1,21,9993,0.6654282788098616,0.6728573441505432,0.6101490259170532,0.7277681827545166
